DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62
10320929,108,0,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.97906613,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474,0.00034318474
10531012,108,0,0.00018755512,0.00018755512,0.00018755512,0.30818725,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.68055975,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512,0.00018755512
10725388,108,0,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.00017724812,0.98918784,0.00017724812,0.00017724812,0.00017724812
10806067,108,0,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.98770154,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584,0.00020161584
10946305,108,0,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.9836016,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252,0.00026883252
10969025,108,0,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.9850929,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236,0.00024438236
11950889,108,0,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.19090657,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.7999633,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702,0.0001521702
12217649,108,0,0.00025602343,0.00025602343,0.00025602343,0.3236349,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.6610041,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343,0.00025602343
12297500,108,0,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.98930556,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006,0.00017532006
12415118,108,0,0.00022095616,0.00022095616,0.00022095616,0.68103456,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.3057084,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616,0.00022095616
12417022,108,0,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.9841307,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576,0.00026015576
12461557,108,0,0.00047442486,0.00047442486,0.00047442486,0.20314556,0.23526408,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.5335989,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486,0.00047442486
12511612,108,0,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.9897511,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548,0.00016801548
12516859,108,0,0.00032918595,0.00032918595,0.00032918595,0.61288446,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.23238465,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.051007383,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.08463131,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595,0.00032918595
8908519,109,1,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.3518133,0.00023719862,0.00023719862,0.63395494,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862,0.00023719862
8940425,109,1,0.00018977087,0.02542329,0.00018977087,0.00018977087,0.00018977087,0.0358583,0.00018977087,0.00018977087,0.17954811,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.046031944,0.00018977087,0.020540917,0.00018977087,0.31179485,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.014596479,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.3559587,0.00018977087,0.00018977087,0.00018977087,0.00018977087,0.00018977087
9149812,109,1,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.98800164,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991,0.0001966991
9187765,109,1,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.31489033,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.21454416,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.20144686,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.2423895,0.0004608568,0.0004608568,0.0004608568,0.0004608568,0.0004608568
9666006,109,1,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.23797034,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.5255959,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.21139067,0.00042446313,0.00042446313,0.00042446313,0.00042446313,0.00042446313
9836710,109,1,0.0005040596,0.14944294,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.25599986,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.21796873,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.34735334,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596,0.0005040596
