DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29
8132718,108,0,0.00035551534,0.00035551534,0.32289436,0.66750616,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534,0.00035551534
8673465,108,0,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.9893894,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752,0.00037893752
8707050,108,0,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.23901774,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.74492943,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587,0.00059455587
9175625,108,0,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.27907416,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.7099718,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878,0.00040569878
9245791,108,0,0.00065064355,0.00065064355,0.854893,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.12754041,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355,0.00065064355
9591694,108,0,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.9897281,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875,0.00036684875
10051610,108,0,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.97586143,0.00086209946,0.00086209946,0.00086209946,0.00086209946,0.00086209946
10087618,108,0,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.96982694,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046,0.0010776046
10100328,108,0,0.80340487,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.18290271,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215,0.0005071215
10320929,108,0,0.0007337498,0.0007337498,0.3743724,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.53944755,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.067103274,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498,0.0007337498
