DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71
8042410,108,0,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413124,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.9857109,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121,0.00020413121
8673465,108,0,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.98879623,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549,0.0001600549
9175625,108,0,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.61942863,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.36811137,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353,0.00018058353
9245791,108,0,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.7017098,0.00032756026,0.00032756026,0.2756888,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026,0.00032756026
9346876,108,0,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.016736453,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.07697012,0.00016969831,0.00016969831,0.00016969831,0.894754,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831,0.00016969831
9352931,108,0,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.69532603,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.29267588,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204,0.00017389204
10051610,108,0,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.0003353518,0.9765254,0.0003353518,0.0003353518,0.0003353518,0.0003353518
10087618,108,0,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.96600235,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382,0.00048568382
10320929,108,0,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.9790225,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045,0.00029968045
10700148,108,0,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.9726134,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982,0.00039123982
10725388,108,0,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.9891656,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066,0.00015478066
10806067,108,0,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.98797625,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908,0.00017176908
10946305,108,0,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.98383677,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484,0.00023090484
10969025,108,0,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.9852848,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368,0.00021022368
11950889,108,0,0.00014084851,0.00014084851,0.99014103,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851,0.00014084851
