DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56
8042410,108,0,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.98511595,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846,0.00027057846
8132718,108,0,0.00018997623,0.9895494,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623,0.00018997623
8673465,108,0,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.9888376,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636,0.00020292636
8707050,108,0,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.9830658,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804,0.00030789804
9175625,108,0,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.9888375,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014,0.00020293014
9245791,108,0,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.37790585,0.0004058662,0.0004058662,0.0004058662,0.6001779,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662,0.0004058662
9346876,108,0,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.72230303,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.26635143,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974,0.00021009974
9352931,108,0,0.00022605051,0.00022605051,0.98756504,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051,0.00022605051
9591694,108,0,0.00019202133,0.00019202133,0.989437,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133,0.00019202133
10100328,108,0,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.3751923,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.38174596,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.2297306,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035,0.00025153035
