DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78
8132718,108,0,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.98982346,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582,0.00013217582
8673465,108,0,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.3212926,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.6680006,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867,0.00014088867
8707050,108,0,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.19954258,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.3012822,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.2786587,0.0002210621,0.0002210621,0.0002210621,0.20415753,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621,0.0002210621
9175625,108,0,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.988388,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289,0.00015083289
9245791,108,0,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.10881062,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.0002419054,0.87280434,0.0002419054
9591694,108,0,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.50969285,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.4799423,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413,0.00013639413
10051610,108,0,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.13565768,0.00032053102,0.83998126,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102,0.00032053102
10087618,108,0,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.9691494,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493,0.00040064493
10100328,108,0,0.98548585,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157,0.00018854157
10320929,108,0,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.9789953,0.00027278718,0.00027278718,0.00027278718,0.00027278718,0.00027278718
