TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,605,prion,0.039266825
0,Topic_1,2,554,disease,0.039048906
0,Topic_1,3,87,receptor,0.026831677
0,Topic_1,4,280,human,0.020368619
0,Topic_1,5,42,single,0.0179157
0,Topic_1,6,649,brain,0.014072584
0,Topic_1,7,630,amyloid,0.013986821
0,Topic_1,8,555,genetic,0.013457617
0,Topic_1,9,155,approach,0.013455902
0,Topic_1,10,530,cause,0.012402763
0,Topic_1,11,162,common,0.011945255
0,Topic_1,12,616,gss,0.011688886
0,Topic_1,13,655,familial,0.011626532
0,Topic_1,14,33,number,0.011358687
0,Topic_1,15,598,disorder,0.011136259
0,Topic_1,16,139,defect,0.010751895
0,Topic_1,17,595,abnormal,0.010606043
0,Topic_1,18,64,different,0.010320405
0,Topic_1,19,186,signaling,0.010193467
0,Topic_1,20,249,formation,0.008998246
1,Topic_2,1,602,mutation,0.034697223
1,Topic_2,2,273,beta,0.026922032
1,Topic_2,3,78,mutant,0.024638953
1,Topic_2,4,321,effect,0.019635262
1,Topic_2,5,745,growth,0.016576495
1,Topic_2,6,14,differentiation,0.016071022
1,Topic_2,7,427,construct,0.015719028
1,Topic_2,8,601,mouse,0.01526898
1,Topic_2,9,513,cancer,0.014573311
1,Topic_2,10,74,interaction,0.014472671
1,Topic_2,11,690,carrying,0.013480927
1,Topic_2,12,88,result,0.013333968
1,Topic_2,13,154,activity,0.01099822
1,Topic_2,14,93,study,0.0108209355
1,Topic_2,15,136,associated,0.010364574
1,Topic_2,16,763,overexpression,0.0103352135
1,Topic_2,17,807,metastatic,0.009631286
1,Topic_2,18,204,may,0.009042042
1,Topic_2,19,854,presenilin,0.009000582
1,Topic_2,20,824,ad,0.009000581
2,Topic_3,1,296,c,0.08504387
2,Topic_3,2,107,degree,0.079342715
2,Topic_3,3,6,assembly,0.037053633
2,Topic_3,4,280,human,0.03251647
2,Topic_3,5,32,nucleus,0.029870367
2,Topic_3,6,121,nuclear,0.029870367
2,Topic_3,7,313,three,0.021947064
2,Topic_3,8,299,contain,0.019972432
2,Topic_3,9,94,transfected,0.019972432
2,Topic_3,10,24,living,0.019972432
2,Topic_3,11,305,identical,0.019972432
2,Topic_3,12,70,fluorescent,0.019972432
2,Topic_3,13,250,formed,0.019972432
2,Topic_3,14,142,indicate,0.015353965
2,Topic_3,15,19,first,0.011918126
2,Topic_3,16,314,via,0.010976626
2,Topic_3,17,106,data,0.0104484465
2,Topic_3,18,301,experiment,0.010407083
2,Topic_3,19,88,result,0.010341232
2,Topic_3,20,249,formation,0.010260195
3,Topic_4,1,426,treatment,0.04864267
3,Topic_4,2,117,level,0.042891625
3,Topic_4,3,78,mutant,0.03291852
3,Topic_4,4,467,mrna,0.032596022
3,Topic_4,5,88,result,0.027081206
3,Topic_4,6,52,tumor,0.02437419
3,Topic_4,7,513,cancer,0.021735162
3,Topic_4,8,458,model,0.020054162
3,Topic_4,9,126,response,0.020043772
3,Topic_4,10,417,examined,0.019953059
3,Topic_4,11,172,increase,0.016344754
3,Topic_4,12,281,increased,0.016344601
