Topic,Documents
Topic_1,3
Topic_10,4
Topic_11,6
Topic_12,4
Topic_13,8
Topic_15,2
Topic_16,3
Topic_17,4
Topic_18,4
Topic_19,4
Topic_2,2
Topic_20,3
Topic_21,2
Topic_22,3
Topic_23,3
Topic_24,4
Topic_25,1
Topic_26,5
Topic_27,5
Topic_28,1
Topic_29,4
Topic_3,5
Topic_30,6
Topic_31,5
Topic_32,4
Topic_33,2
Topic_35,8
Topic_36,13
Topic_37,2
Topic_38,11
Topic_39,2
Topic_4,2
Topic_40,10
Topic_41,1
Topic_42,5
Topic_43,5
Topic_44,7
Topic_45,5
Topic_46,2
Topic_47,1
Topic_48,1
Topic_49,11
Topic_5,4
Topic_51,5
Topic_52,5
Topic_53,1
Topic_54,4
Topic_55,7
Topic_56,2
Topic_57,12
Topic_6,2
Topic_7,6
Topic_8,3
Topic_9,6
