Topic,Documents
Topic_1,2
Topic_10,2
Topic_11,13
Topic_12,2
Topic_14,1
Topic_16,1
Topic_17,3
Topic_18,2
Topic_19,1
Topic_2,2
Topic_20,2
Topic_21,2
Topic_22,6
Topic_23,2
Topic_24,3
Topic_25,3
Topic_26,8
Topic_27,2
Topic_28,4
Topic_3,1
Topic_30,2
Topic_31,2
Topic_32,1
Topic_33,1
Topic_34,3
Topic_35,3
Topic_36,5
Topic_37,1
Topic_38,4
Topic_39,2
Topic_4,4
Topic_40,1
Topic_41,4
Topic_42,3
Topic_44,3
Topic_45,2
Topic_47,3
Topic_48,2
Topic_49,6
Topic_5,2
Topic_50,4
Topic_51,5
Topic_52,3
Topic_53,1
Topic_54,3
Topic_55,2
Topic_56,5
Topic_57,2
Topic_59,2
Topic_6,4
Topic_60,4
Topic_62,3
Topic_63,5
Topic_64,6
Topic_65,1
Topic_67,1
Topic_68,5
Topic_69,6
Topic_7,10
Topic_70,3
Topic_71,3
Topic_73,6
Topic_74,4
Topic_75,5
Topic_76,2
Topic_77,3
Topic_79,2
Topic_8,1
Topic_80,5
Topic_81,2
Topic_82,1
Topic_83,2
Topic_85,1
Topic_86,3
Topic_87,4
Topic_88,1
Topic_89,3
Topic_9,1
