DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50
8132718,108,0,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.00020618914,0.9898968,0.00020618914,0.00020618914
8673465,108,0,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.98923194,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344,0.00021978344
8707050,108,0,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.983103,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292,0.00034483292
9175625,108,0,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.21943708,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.6548792,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.114625275,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646,0.00023530646
9245791,108,0,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.7029243,0.0003773714,0.2789615,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714,0.0003773714
9591694,108,0,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.47338456,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.5164024,0.00021277557,0.00021277557,0.00021277557,0.00021277557,0.00021277557
10051610,108,0,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.72375,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.00050002855,0.25224823,0.00050002855,0.00050002855
10087618,108,0,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.9693743,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105,0.00062501105
10100328,108,0,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.98558855,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223,0.00029412223
10320929,108,0,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.97914815,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466,0.0004255466
