Topic,Documents
Topic_10,2
Topic_11,21
Topic_12,4
Topic_13,2
Topic_14,1
Topic_15,1
Topic_17,7
Topic_18,3
Topic_19,6
Topic_2,4
Topic_20,3
Topic_21,3
Topic_22,2
Topic_23,8
Topic_24,5
Topic_25,4
Topic_26,7
Topic_27,4
Topic_28,7
Topic_29,6
Topic_3,1
Topic_30,3
Topic_31,6
Topic_32,5
Topic_33,1
Topic_34,8
Topic_35,7
Topic_36,10
Topic_37,2
Topic_38,3
Topic_39,2
Topic_4,8
Topic_40,5
Topic_41,13
Topic_42,6
Topic_43,3
Topic_44,4
Topic_45,2
Topic_46,3
Topic_47,4
Topic_48,1
Topic_49,5
Topic_5,4
Topic_50,6
Topic_6,5
Topic_7,19
Topic_8,1
Topic_9,3
