DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44
8042410,108,0,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.9862347,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507,0.00032011507
8132718,108,0,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.9163317,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.073512845,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615,0.00024179615
8707050,108,0,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.9831499,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846,0.00039185846
9175625,108,0,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.9891407,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368,0.0002525368
9245791,108,0,0.00049409125,0.00049409125,0.97875345,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125,0.00049409125
9346876,108,0,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.6267903,0.00028410665,0.00028410665,0.00028410665,0.00028410665,0.36127722,0.00028410665,0.00028410665
9352931,108,0,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.98808116,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787,0.0002771787
9591694,108,0,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.49849698,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.00027057805,0.4901385,0.00027057805
10051610,108,0,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.97727185,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581,0.0005285581
10087618,108,0,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.455602,0.0007102703,0.0007102703,0.51456636,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703,0.0007102703
