DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32
8042410,108,0,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.9853213,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695,0.00047350695
8132718,108,0,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.98969364,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225,0.00033246225
8673465,108,0,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.988991,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747,0.00035512747
8707050,108,0,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.9832966,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947,0.00053881947
9175625,108,0,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.75554025,0.0003551316,0.23380579,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316,0.0003551316
9245791,108,0,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.97798157,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235,0.00071027235
9346876,108,0,0.00036767585,0.00036767585,0.98860204,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585,0.00036767585
9352931,108,0,0.00039559463,0.00039559463,0.9688927,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.00039559463,0.019239442,0.00039559463,0.00039559463,0.00039559463
9591694,108,0,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.98958296,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457,0.00033603457
10100328,108,0,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.32143205,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.00044016354,0.66536295
10531012,108,0,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.9892357,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507,0.00034723507
10700148,108,0,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.9706431,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966,0.0009469966
10725388,108,0,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.9894695,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926,0.0003396926
10969025,108,0,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.9861598,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718,0.00044645718
