Topic,Documents
Topic_1,5
Topic_10,2
Topic_11,2
Topic_13,1
Topic_14,8
Topic_15,2
Topic_16,2
Topic_17,4
Topic_18,4
Topic_2,9
Topic_20,3
Topic_21,1
Topic_22,8
Topic_23,1
Topic_24,1
Topic_25,4
Topic_26,3
Topic_27,2
Topic_28,4
Topic_29,2
Topic_3,1
Topic_30,5
Topic_31,2
Topic_32,2
Topic_33,2
Topic_34,1
Topic_35,2
Topic_36,2
Topic_37,7
Topic_38,2
Topic_39,1
Topic_4,4
Topic_40,4
Topic_41,7
Topic_42,4
Topic_43,4
Topic_44,3
Topic_45,3
Topic_46,4
Topic_47,4
Topic_48,2
Topic_49,1
Topic_5,2
Topic_50,3
Topic_51,2
Topic_52,1
Topic_53,2
Topic_54,1
Topic_55,2
Topic_56,4
Topic_57,1
Topic_58,1
Topic_59,3
Topic_6,2
Topic_60,6
Topic_61,3
Topic_62,1
Topic_63,2
Topic_64,1
Topic_65,4
Topic_66,1
Topic_67,4
Topic_69,1
Topic_7,7
Topic_70,2
Topic_71,3
Topic_72,2
Topic_74,3
Topic_75,2
Topic_76,4
Topic_77,5
Topic_78,5
Topic_79,8
Topic_8,2
Topic_80,2
Topic_82,4
Topic_83,3
Topic_84,2
Topic_85,2
Topic_9,2
