DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85
8042410,108,0,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.9856773,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945,0.00017050945
8673465,108,0,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.98877007,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157,0.00013369157
9175625,108,0,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.98733014,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261,0.00015083261
9245791,108,0,0.00027361582,0.56504864,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.41224158,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582,0.00027361582
9346876,108,0,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.9880933,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651,0.00014174651
9352931,108,0,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.98779935,0.00014524591,0.00014524591,0.00014524591,0.00014524591,0.00014524591
10051610,108,0,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.9764702,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794,0.00028011794
10087618,108,0,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.44155672,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.524771,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573,0.00040569573
10320929,108,0,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.7783536,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.20086963,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265,0.0002503265
10700148,108,0,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.17923445,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.55628604,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.2376812,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235,0.00032681235
