DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72
8132718,108,0,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.98983467,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993,0.00014318993
8673465,108,0,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.989165,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272,0.0001526272
8707050,108,0,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.3856601,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.14850119,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.4493143,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478,0.000239478
9175625,108,0,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.9883993,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034,0.0001634034
9245791,108,0,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.9813937,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956,0.00026205956
9591694,108,0,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.9895099,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874,0.00014775874
10051610,108,0,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.97534627,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788,0.00034722788
10087618,108,0,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.969183,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092,0.00043403092
10100328,108,0,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.9855005,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252,0.000204252
10320929,108,0,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.9790182,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735,0.00029551735
