DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38
8132718,108,0,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.9899619,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957,0.00027130957
8673465,108,0,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.49590287,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.4936857,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207,0.000289207
8707050,108,0,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.45196614,0.00045375776,0.00045375776,0.00045375776,0.5316982,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776,0.00045375776
9175625,108,0,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.9885449,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007,0.00030961007
9245791,108,0,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.6588011,0.0004965465,0.0004965465,0.32332256,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465,0.0004965465
9591694,108,0,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.00027996537,0.98964125,0.00027996537
10051610,108,0,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.3727046,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.00065798877,0.6036077,0.00065798877,0.00065798877
10087618,108,0,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.4835621,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.48683017,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665,0.00082243665
10100328,108,0,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.9856816,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078,0.0003870078
10320929,108,0,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.56196165,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.41787943,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503,0.0005599503
10531012,108,0,0.08866073,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.26977104,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.0003024971,0.63098085,0.0003024971
