DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62
8132718,108,0,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.85825104,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.13177145,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319,0.00016629319
8673465,108,0,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.989188,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864,0.00017724864
8707050,108,0,0.0002781276,0.0002781276,0.49512717,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.08381016,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.4046536,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276,0.0002781276
9175625,108,0,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.9884249,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977,0.00018975977
9245791,108,0,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.98143584,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339,0.0003043339
9591694,108,0,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.49730617,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.4923985,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146,0.00017159146
10051610,108,0,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.9754026,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207,0.00040324207
10087618,108,0,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.9692539,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546,0.00050404546
10100328,108,0,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.9855312,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894,0.00023719894
10320929,108,0,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.97906643,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285,0.00034318285
