DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37
8042410,108,0,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.9862959,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772,0.0003806772
8132718,108,0,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.0003003193,0.98918855,0.0003003193
8673465,108,0,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.00030368226,0.9890675
8707050,108,0,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.00047417294,0.98292977
9346876,108,0,0.00032964267,0.00032964267,0.0427745,0.058683943,0.00032964267,0.00032964267,0.00032964267,0.14431114,0.00032964267,0.41942957,0.00032964267,0.093028344,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.016080916,0.00032964267,0.080264926,0.00032964267,0.021160664,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.00032964267,0.11503652
9352931,108,0,0.0003336718,0.0003336718,0.98798937,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718,0.0003336718
9591694,108,0,0.00030713112,0.00030713112,0.00030713112,0.9889447,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112,0.00030713112
10051610,108,0,0.000628594,0.000628594,0.000628594,0.14325674,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.000628594,0.66507226,0.000628594,0.000628594,0.17029873,0.000628594,0.000628594
10087618,108,0,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.11039508,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.00081904023,0.2926931,0.00081904023,0.00081904023,0.5690645
10100328,108,0,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.98589885,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858,0.00039171858
