Topic,Documents
Topic_1,3
Topic_10,3
Topic_11,2
Topic_12,2
Topic_14,5
Topic_15,2
Topic_16,1
Topic_17,11
Topic_18,6
Topic_19,3
Topic_2,2
Topic_20,2
Topic_21,3
Topic_22,4
Topic_23,2
Topic_25,2
Topic_26,5
Topic_27,1
Topic_28,1
Topic_29,2
Topic_30,10
Topic_31,3
Topic_32,2
Topic_33,7
Topic_35,2
Topic_36,3
Topic_37,5
Topic_38,1
Topic_39,2
Topic_4,1
Topic_40,2
Topic_41,4
Topic_42,2
Topic_44,4
Topic_45,3
Topic_46,1
Topic_47,5
Topic_48,2
Topic_5,5
Topic_50,1
Topic_51,3
Topic_52,2
Topic_53,3
Topic_54,1
Topic_55,2
Topic_56,6
Topic_57,1
Topic_59,8
Topic_60,3
Topic_61,3
Topic_63,1
Topic_64,1
Topic_65,3
Topic_66,1
Topic_67,1
Topic_68,1
Topic_69,1
Topic_7,5
Topic_70,2
Topic_72,3
Topic_73,1
Topic_74,2
Topic_75,2
Topic_76,2
Topic_77,4
Topic_78,5
Topic_79,3
Topic_8,1
Topic_80,3
Topic_81,1
Topic_82,1
Topic_83,6
Topic_84,3
Topic_85,1
Topic_86,15
Topic_87,2
Topic_88,1
Topic_89,2
Topic_9,2
Topic_90,2
Topic_91,3
