DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27
8042410,108,0,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.1986304,0.7883268,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932,0.0005216932
8132718,108,0,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.9892994,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558,0.00041153558
8673465,108,0,0.00041615588,0.00041615588,0.98917896,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588,0.00041615588
8707050,108,0,0.0006498144,0.0006498144,0.31050405,0.12610121,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.5477993,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144,0.0006498144
9346876,108,0,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.9882551,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654,0.00045169654
9352931,108,0,0.00045726035,0.00045726035,0.9881101,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035,0.00045726035
9591694,108,0,0.0004208823,0.0004208823,0.0004208823,0.98905605,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823,0.0004208823
10051610,108,0,0.0008614012,0.0008614012,0.21503226,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.0008614012,0.76343274
10087618,108,0,0.0011224684,0.0011224684,0.67284846,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.19735663,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.0011224684,0.10285579,0.0011224684,0.0011224684
10100328,108,0,0.00053683406,0.00053683406,0.12550412,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.5300798,0.00053683406,0.13010104,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.00053683406,0.20196778,0.00053683406,0.00053683406,0.00053683406
