DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27
8132718,108,0,0.00038186662,0.00038186662,0.00038186662,0.5358796,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.00038186662,0.45457366,0.00038186662,0.00038186662,0.00038186662
8673465,108,0,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.98941725,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778,0.00040700778
8707050,108,0,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.29225236,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.0006385979,0.6917827,0.0006385979,0.0006385979,0.0006385979
9175625,108,0,0.00043575675,0.00043575675,0.40078792,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.2150617,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.37369195,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675,0.00043575675
9245791,108,0,0.0006988368,0.0006988368,0.9818303,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368,0.0006988368
9591694,108,0,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.9897551,0.00039402727,0.00039402727,0.00039402727,0.00039402727,0.00039402727
10051610,108,0,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.00092596374,0.97592497,0.00092596374,0.00092596374,0.00092596374
10087618,108,0,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.96990687,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307,0.0011574307
10100328,108,0,0.98583686,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267,0.00054468267
10320929,108,0,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.0007880518,0.97951066,0.0007880518,0.0007880518,0.0007880518
10531012,108,0,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.029226055,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.00042573683,0.019648338,0.00042573683,0.27875856,0.00042573683,0.66257495,0.00042573683,0.00042573683,0.00042573683
10700148,108,0,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.21446627,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.7598122,0.0010288652,0.0010288652,0.0010288652,0.0010288652,0.0010288652
10725388,108,0,0.00042573066,0.00042573066,0.98893,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066,0.00042573066
10806067,108,0,0.00045170885,0.00045170885,0.29637864,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.16441907,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.00045170885,0.52836126,0.00045170885
10946305,108,0,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.9842135,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759,0.0006071759
11950889,108,0,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.99007124,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473,0.00038184473
12217649,108,0,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.57863027,0.0005611918,0.4073397,0.0005611918,0.0005611918,0.0005611918,0.0005611918,0.0005611918
12415118,108,0,0.00048101955,0.00048101955,0.9874923,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955,0.00048101955
12461557,108,0,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.58697665,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.38656536,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221,0.0010583221
12496124,108,0,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.18349685,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.7972121,0.00077164284,0.00077164284,0.00077164284,0.00077164284,0.00077164284
12496132,108,0,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.9899685,0.00038581932,0.00038581932,0.00038581932,0.00038581932,0.00038581932
12511612,108,0,0.0003248977,0.0003248977,0.9915519,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977,0.0003248977
12516859,108,0,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.51068455,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.47041807,0.00075589906,0.00075589906,0.00075589906,0.00075589906,0.00075589906
12516860,108,0,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.00074077246,0.9807399,0.00074077246,0.00074077246,0.00074077246
8908519,109,1,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.51283467,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.0005528088,0.473345,0.0005528088,0.0005528088
8940425,109,1,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.05243167,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.000430685,0.93680114,0.000430685,0.000430685
9149812,109,1,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.022837361,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.07603334,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.00046299657,0.06911105,0.15224239,0.00046299657,0.00046299657,0.6695899,0.00046299657,0.00046299657
9666006,109,1,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.0009497684,0.16335134,0.0009497684,0.0009497684,0.8129045,0.0009497684,0.0009497684
9676381,109,1,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.00056120136,0.9854087,0.00056120136,0.00056120136
9836710,109,1,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.54861987,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.0010894126,0.4241449,0.0010894126,0.0010894126
9889212,109,1,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.47678652,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.00037038405,0.51395375,0.00037038405,0.00037038405
10029323,109,1,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.0003527529,0.28689787,0.0003527529,0.0003527529,0.0003527529,0.70428324,0.0003527529,0.0003527529
10419204,109,1,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.19962288,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.00047484762,0.7885058,0.00047484762,0.00047484762
10440566,109,1,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.24955103,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.00066144037,0.733913,0.00066144037,0.00066144037
10457842,109,1,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.08060877,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.0005787606,0.027332399,0.0005787606,0.0005787606,0.0005787606,0.65444845,0.0005787606,0.22429886
10574095,109,1,0.00094976526,0.00094976526,0.00094976526,0.3573071,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.00094976526,0.6189489,0.00094976526,0.00094976526
10599890,109,1,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.00048735,0.9873288,0.00048735,0.00048735
10620568,109,1,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.0004873607,0.9873286,0.0004873607,0.0004873607
10652180,109,1,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.3667508,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.00048737938,0.6210646,0.00048737938,0.00048737938
10713370,109,1,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.37672803,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.00046300126,0.61169684,0.00046300126,0.00046300126
10742226,109,1,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.35872614,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.0003249005,0.6331513,0.0003249005,0.0003249005
10769755,109,1,0.0005144725,0.037967786,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.35868984,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.0005144725,0.59099495,0.0005144725,0.0005144725
10877778,109,1,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.00047485472,0.98765373,0.00047485472,0.00047485472
10966386,109,1,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.63531566,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.0006498005,0.34843943,0.0006498005,0.0006498005
10966441,109,1,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.00060718635,0.9842132,0.00060718635,0.00060718635
12211279,109,1,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.18647419,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.01849341,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.00030114892,0.78780484,0.00030114892,0.00030114892
12218656,109,1,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.00058792566,0.9847139,0.00058792566,0.00058792566
12495014,109,1,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.98339695,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925,0.00063857925
1669719,111,2,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.00061730394,0.9839501,0.00061730394,0.00061730394,0.00061730394,0.00061730394
7856030,111,2,0.0007407704,0.0007407704,0.0007407704,0.9807401,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704,0.0007407704
7913756,111,2,0.00035274727,0.00035274727,0.00035274727,0.99082774,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727,0.00035274727
7927332,111,2,0.00040701884,0.00040701884,0.00040701884,0.9223956,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.067428045,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884,0.00040701884
