DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55
8042410,108,0,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.98617136,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185,0.00025609185
8132718,108,0,0.00020202715,0.00020202715,0.00020202715,0.9890911,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715,0.00020202715
8673465,108,0,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.9889683,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301,0.00020429301
8707050,108,0,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.9827751,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706,0.00031898706
9346876,108,0,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.9880266,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952,0.00022173952
9352931,108,0,0.0002244698,0.0002244698,0.9878793,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698,0.0002244698
9591694,108,0,0.00020661711,0.00020661711,0.00020661711,0.98884326,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711,0.00020661711
10051610,108,0,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.97716707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707,0.00042283707
10087618,108,0,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.970248,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323,0.00055097323
10100328,108,0,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.20270507,0.7833287,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176,0.0002635176
