Topic,Documents
Topic_1,1
Topic_10,2
Topic_11,2
Topic_12,2
Topic_13,3
Topic_14,2
Topic_15,2
Topic_16,1
Topic_17,1
Topic_18,1
Topic_19,5
Topic_2,14
Topic_20,2
Topic_21,2
Topic_22,6
Topic_23,2
Topic_24,2
Topic_26,8
Topic_27,4
Topic_28,1
Topic_29,6
Topic_3,2
Topic_30,8
Topic_31,1
Topic_32,7
Topic_33,3
Topic_34,3
Topic_36,2
Topic_37,2
Topic_38,4
Topic_39,2
Topic_4,3
Topic_41,2
Topic_42,2
Topic_43,1
Topic_44,2
Topic_45,3
Topic_46,2
Topic_48,3
Topic_49,3
Topic_5,1
Topic_50,4
Topic_51,1
Topic_52,3
Topic_53,7
Topic_54,2
Topic_55,1
Topic_56,2
Topic_57,1
Topic_58,1
Topic_59,5
Topic_6,3
Topic_60,2
Topic_61,2
Topic_62,1
Topic_64,2
Topic_65,1
Topic_66,4
Topic_67,1
Topic_68,2
Topic_69,3
Topic_7,2
Topic_70,4
Topic_71,1
Topic_72,2
Topic_74,9
Topic_75,2
Topic_76,3
Topic_77,5
Topic_78,1
Topic_79,5
Topic_8,12
Topic_80,1
Topic_81,2
Topic_83,2
Topic_84,2
Topic_85,2
Topic_9,12
