Topic,Documents
Topic_1,2
Topic_10,5
Topic_11,16
Topic_12,6
Topic_13,1
Topic_14,1
Topic_15,3
Topic_17,5
Topic_18,2
Topic_19,4
Topic_2,2
Topic_20,4
Topic_21,1
Topic_22,3
Topic_23,2
Topic_24,5
Topic_26,8
Topic_27,6
Topic_28,4
Topic_30,3
Topic_31,4
Topic_32,2
Topic_34,2
Topic_35,1
Topic_36,8
Topic_37,4
Topic_38,4
Topic_39,2
Topic_4,4
Topic_40,4
Topic_41,12
Topic_42,8
Topic_44,2
Topic_45,2
Topic_46,3
Topic_47,1
Topic_48,1
Topic_49,4
Topic_5,4
Topic_50,4
Topic_51,2
Topic_52,5
Topic_54,1
Topic_55,6
Topic_56,4
Topic_57,3
Topic_58,8
Topic_59,1
Topic_6,5
Topic_60,5
Topic_61,1
Topic_62,1
Topic_63,7
Topic_64,8
Topic_65,3
Topic_66,3
Topic_67,4
Topic_7,8
Topic_8,2
Topic_9,4
