DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85,Topic_86,Topic_87,Topic_88
8132718,108,0,0.00011715437,0.00011715437,0.00011715437,0.9898106,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437,0.00011715437
8673465,108,0,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.98913777,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786,0.0001248786
8707050,108,0,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.98295367,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189,0.00019593189
9175625,108,0,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.9883703,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351,0.00013369351
9245791,108,0,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.43505716,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.15861246,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.3881043,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158,0.00021442158
9591694,108,0,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.30117798,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.6884259,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386,0.00012089386
10051610,108,0,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.9752838,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932,0.0002840932
10087618,108,0,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.6383841,0.0003551303,0.33107418,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303,0.0003551303
10100328,108,0,0.98546547,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488,0.00016711488
10320929,108,0,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.9789645,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355,0.00024178355
