DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56
8042410,108,0,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.79332244,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.193094,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654,0.00025152654
8132718,108,0,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.9895506,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766,0.0001899766
8707050,108,0,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.9830663,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053,0.00030789053
9175625,108,0,0.00019842322,0.00019842322,0.00019842322,0.51897186,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.16035827,0.00019842322,0.00019842322,0.00019842322,0.3101528,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322,0.00019842322
9245791,108,0,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.0003882141,0.9786483,0.0003882141,0.0003882141
9346876,108,0,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.9877214,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727,0.00022321727
9352931,108,0,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.00021777715,0.9880222,0.00021777715,0.00021777715
9591694,108,0,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.98830664,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191,0.00021259191
10051610,108,0,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.9771587,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075,0.00041530075
10087618,108,0,0.000558069,0.000558069,0.18083212,0.78903306,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069,0.000558069
