DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47
8042410,108,0,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.0002996838,0.9862146
8132718,108,0,0.0002263557,0.9895868,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557,0.0002263557
8707050,108,0,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.98312366,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605,0.00036685605
9175625,108,0,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.98912424,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772,0.00023641772
9245791,108,0,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.978723,0.00046253923,0.00046253923,0.00046253923,0.00046253923,0.00046253923
9346876,108,0,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.5984056,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.3896245,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877,0.00026597877
9352931,108,0,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.9880635,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942,0.00025947942
9591694,108,0,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.9883478,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242,0.00025330242
10051610,108,0,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.97723746,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266,0.0004948266
10087618,108,0,0.0006649499,0.0006649499,0.0006649499,0.5797934,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.390284,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499,0.0006649499
