TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,510,cancer,0.03689094
0,Topic_1,2,52,tumor,0.033436943
0,Topic_1,3,805,breast,0.02796587
0,Topic_1,4,330,growth,0.01982296
0,Topic_1,5,355,human,0.01960752
0,Topic_1,6,814,ir,0.017795373
0,Topic_1,7,190,level,0.016107867
0,Topic_1,8,143,receptor,0.014458421
0,Topic_1,9,81,increased,0.01419109
0,Topic_1,10,17,expression,0.011759431
0,Topic_1,11,316,role,0.010092607
0,Topic_1,12,587,mouse,0.010089834
0,Topic_1,13,735,carcinoma,0.009932384
0,Topic_1,14,104,result,0.009750662
0,Topic_1,15,30,normal,0.009056565
0,Topic_1,16,164,factor,0.00897115
0,Topic_1,17,148,study,0.008963062
0,Topic_1,18,456,proliferation,0.0086876135
0,Topic_1,19,547,mrna,0.008510937
0,Topic_1,20,784,overexpression,0.00850953
1,Topic_2,1,615,mutation,0.0280423
1,Topic_2,2,608,cjd,0.025015073
1,Topic_2,3,569,disease,0.023702743
1,Topic_2,4,355,human,0.01932156
1,Topic_2,5,346,beta,0.018807618
1,Topic_2,6,639,prnp,0.01695026
1,Topic_2,7,539,polymorphism,0.016751308
1,Topic_2,8,617,prion,0.012307332
1,Topic_2,9,536,genotype,0.010727862
1,Topic_2,10,644,case,0.009588164
1,Topic_2,11,492,susceptibility,0.00843482
1,Topic_2,12,310,membrane,0.008395211
1,Topic_2,13,164,factor,0.008252946
1,Topic_2,14,481,processing,0.008150446
1,Topic_2,15,42,single,0.00762512
1,Topic_2,16,626,encephalopathy,0.007304965
1,Topic_2,17,889,presenilin,0.00725894
1,Topic_2,18,862,alzheimer,0.006973221
1,Topic_2,19,848,deposition,0.0069477763
1,Topic_2,20,531,risk,0.006755069
2,Topic_3,1,880,shh,0.032220166
2,Topic_3,2,877,hedgehog,0.021536175
2,Topic_3,3,17,expression,0.020630421
2,Topic_3,4,143,receptor,0.017676959
2,Topic_3,5,881,sonic,0.017468605
2,Topic_3,6,132,interaction,0.01640127
2,Topic_3,7,12,development,0.011566018
2,Topic_3,8,16,expressed,0.010573438
2,Topic_3,9,878,limb,0.010170008
2,Topic_3,10,92,mutant,0.010094025
2,Topic_3,11,74,fluorescent,0.0100291595
2,Topic_3,12,73,fluorescence,0.009907435
2,Topic_3,13,166,fret,0.009832416
2,Topic_3,14,252,signal,0.009184048
2,Topic_3,15,129,gfp,0.009081534
2,Topic_3,16,122,complex,0.008993631
2,Topic_3,17,326,domain,0.008953092
2,Topic_3,18,23,living,0.0075613796
2,Topic_3,19,151,two,0.007227546
2,Topic_3,20,875,bud,0.0071275746
3,Topic_4,1,226,assay,0.052853204
3,Topic_4,2,477,pcr,0.046285667
3,Topic_4,3,499,sample,0.033179823
3,Topic_4,4,27,method,0.029294292
3,Topic_4,5,432,probe,0.025607051
3,Topic_4,6,472,fluorogenic,0.023182355
3,Topic_4,7,280,detection,0.02042661
3,Topic_4,8,479,polymerase,0.016266836
3,Topic_4,9,500,taqman,0.015711058
3,Topic_4,10,475,nuclease,0.015695002
3,Topic_4,11,281,dna,0.013847083
3,Topic_4,12,505,reaction,0.0120411115
3,Topic_4,13,68,detected,0.011459712
3,Topic_4,14,104,result,0.010640186
3,Topic_4,15,467,amplification,0.010629173
3,Topic_4,16,53,using,0.010266308
3,Topic_4,17,5,analysis,0.010039619
3,Topic_4,18,497,detect,0.00994745
3,Topic_4,19,73,fluorescence,0.009863502
3,Topic_4,20,154,used,0.009696391
4,Topic_5,1,17,expression,0.07500941
4,Topic_5,2,605,p,0.035478916
4,Topic_5,3,763,metastasis,0.034836333
4,Topic_5,4,735,carcinoma,0.02812791
4,Topic_5,5,52,tumor,0.027810445
4,Topic_5,6,832,metastatic,0.024148026
4,Topic_5,7,510,cancer,0.022603443
4,Topic_5,8,520,patient,0.022103101
4,Topic_5,9,796,lymph,0.021124892
4,Topic_5,10,190,level,0.0192295
4,Topic_5,11,797,node,0.018944839
4,Topic_5,12,38,primary,0.017721439
4,Topic_5,13,173,product,0.01635494
4,Topic_5,14,867,ovarian,0.015310161
4,Topic_5,15,366,correlation,0.015300865
4,Topic_5,16,583,invasion,0.013370704
4,Topic_5,17,19,found,0.013316303
4,Topic_5,18,466,stage,0.013250809
4,Topic_5,19,46,staining,0.012791367
4,Topic_5,20,305,examined,0.012711562
5,Topic_6,1,618,prp,0.026027707
5,Topic_6,2,615,mutation,0.02558744
5,Topic_6,3,569,disease,0.017331984
5,Topic_6,4,639,prnp,0.016164131
5,Topic_6,5,338,tyrosine,0.015541855
5,Topic_6,6,245,phosphorylation,0.015476159
5,Topic_6,7,253,signaling,0.013994703
5,Topic_6,8,807,insulin,0.01301862
5,Topic_6,9,617,prion,0.012776516
5,Topic_6,10,76,function,0.011944334
5,Topic_6,11,56,activity,0.009720297
5,Topic_6,12,223,activation,0.0091866385
5,Topic_6,13,353,form,0.009150691
5,Topic_6,14,545,effect,0.008424258
5,Topic_6,15,335,pathway,0.008266549
5,Topic_6,16,622,affect,0.008060535
5,Topic_6,17,209,associated,0.0080062505
5,Topic_6,18,495,clinical,0.0072379573
5,Topic_6,19,683,repeat,0.0069905263
5,Topic_6,20,408,neuron,0.00670314
6,Topic_7,1,587,mouse,0.050384313
6,Topic_7,2,857,abeta,0.020057527
6,Topic_7,3,851,apoe,0.019480791
6,Topic_7,4,569,disease,0.015393895
6,Topic_7,5,235,hypothesis,0.011124801
6,Topic_7,6,854,ad,0.0105121005
6,Topic_7,7,88,may,0.01007009
6,Topic_7,8,310,membrane,0.009794263
6,Topic_7,9,419,including,0.009740601
6,Topic_7,10,104,result,0.0096299825
6,Topic_7,11,190,level,0.00892852
