DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69
8042410,108,0,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.98506546,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955,0.0002195955
8132718,108,0,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.9895149,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713,0.00015418713
8673465,108,0,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.9887992,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411,0.00016469411
8707050,108,0,0.0002498859,0.0002498859,0.9830086,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859,0.0002498859
9175625,108,0,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.9887991,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433,0.00016469433
9245791,108,0,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.9776022,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095,0.00032939095
9346876,108,0,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.6564548,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.33212033,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277,0.00017051277
9352931,108,0,0.0001834596,0.0001834596,0.9875222,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596,0.0001834596
9591694,108,0,0.00015584637,0.00015584637,0.3427766,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.52940816,0.06441912,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.053264372,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637,0.00015584637
10100328,108,0,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.37402225,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.26589513,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.21799059,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.12882292,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421,0.0002041421
10531012,108,0,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.32676974,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.6624397,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746,0.00016103746
