TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,145,receptor,0.10099581
0,Topic_1,2,196,g,0.04308133
0,Topic_1,3,217,signal,0.033375774
0,Topic_1,4,223,transduction,0.033275373
0,Topic_1,5,213,provide,0.03172296
0,Topic_1,6,35,number,0.025174301
0,Topic_1,7,185,activation,0.025173217
0,Topic_1,8,56,using,0.02268284
0,Topic_1,9,134,interaction,0.01857954
0,Topic_1,10,206,kinase,0.016820237
0,Topic_1,11,192,data,0.016820237
0,Topic_1,12,45,single,0.016820237
0,Topic_1,13,187,approach,0.016820237
0,Topic_1,14,201,importance,0.016818047
0,Topic_1,15,191,critical,0.016759252
0,Topic_1,16,288,show,0.016158512
0,Topic_1,17,78,function,0.015525478
0,Topic_1,18,26,living,0.015423101
0,Topic_1,19,218,signaling,0.012583621
0,Topic_1,20,126,different,0.012458937
1,Topic_2,1,55,tumor,0.045355365
1,Topic_2,2,775,breast,0.043819882
1,Topic_2,3,523,cancer,0.037149183
1,Topic_2,4,785,ir,0.0328688
1,Topic_2,5,797,content,0.0219177
1,Topic_2,6,145,receptor,0.020353258
1,Topic_2,7,234,level,0.018499149
1,Topic_2,8,333,growth,0.015659934
1,Topic_2,9,352,human,0.013431473
1,Topic_2,10,495,patient,0.012531048
1,Topic_2,11,168,factor,0.012531048
1,Topic_2,12,777,insulin,0.012531048
1,Topic_2,13,311,response,0.011053928
1,Topic_2,14,633,p,0.0109666055
1,Topic_2,15,460,treatment,0.010963982
1,Topic_2,16,91,may,0.009849711
1,Topic_2,17,60,also,0.009402162
1,Topic_2,18,312,role,0.009402155
1,Topic_2,19,489,compared,0.009402155
1,Topic_2,20,106,result,0.008846002
2,Topic_3,1,847,hedgehog,0.0011627907
2,Topic_3,2,846,bud,0.0011627907
2,Topic_3,3,845,vertebrate,0.0011627907
2,Topic_3,4,844,stress,0.0011627907
2,Topic_3,5,843,damage,0.0011627907
2,Topic_3,6,842,bax,0.0011627907
2,Topic_3,7,841,apoptotic,0.0011627907
2,Topic_3,8,840,morphological,0.0011627907
2,Topic_3,9,839,transcriptional,0.0011627907
2,Topic_3,10,838,kda,0.0011627907
2,Topic_3,11,837,nucleoside,0.0011627907
2,Topic_3,12,836,diphosphate,0.0011627907
2,Topic_3,13,835,posterior,0.0011627907
2,Topic_3,14,834,cns,0.0011627907
2,Topic_3,15,833,cholesterol,0.0011627907
2,Topic_3,16,832,sufficient,0.0011627907
2,Topic_3,17,15,distribution,0.0011627907
2,Topic_3,18,14,differentiation,0.0011627907
2,Topic_3,19,13,development,0.0011627907
2,Topic_3,20,12,cycle,0.0011627907
3,Topic_4,1,585,mouse,0.12990005
3,Topic_4,2,639,brain,0.05302047
3,Topic_4,3,392,tissue,0.047280584
3,Topic_4,4,834,cns,0.040075537
3,Topic_4,5,313,showed,0.027080504
3,Topic_4,6,19,expression,0.025257448
3,Topic_4,7,807,lung,0.020328045
3,Topic_4,8,48,specific,0.02032758
3,Topic_4,9,412,decreased,0.020301398
3,Topic_4,10,379,control,0.020119093
3,Topic_4,11,78,function,0.019978791
3,Topic_4,12,489,compared,0.017965477
3,Topic_4,13,151,study,0.017258883
3,Topic_4,14,6,analysis,0.015759215
3,Topic_4,15,465,apoptosis,0.014726787
3,Topic_4,16,91,may,0.014538468
3,Topic_4,17,547,analyzed,0.01357487
3,Topic_4,18,253,identified,0.013574608
3,Topic_4,19,428,type,0.013574543
3,Topic_4,20,66,cortex,0.01357453
4,Topic_5,1,7,assembly,0.051379453
4,Topic_5,2,59,activity,0.050349668
4,Topic_5,3,76,fluorescent,0.0342763
4,Topic_5,4,62,binding,0.02573626
4,Topic_5,5,104,relative,0.025736256
4,Topic_5,6,56,using,0.025722252
4,Topic_5,7,111,surface,0.025722252
4,Topic_5,8,82,imaging,0.025722252
4,Topic_5,9,107,revealed,0.025722252
4,Topic_5,10,61,based,0.025394356
4,Topic_5,11,109,substrate,0.02539435
4,Topic_5,12,112,technique,0.02539434
4,Topic_5,13,87,low,0.017185949
4,Topic_5,14,80,high,0.017185949
4,Topic_5,15,97,part,0.017185949
4,Topic_5,16,95,new,0.017185949
4,Topic_5,17,93,model,0.017185949
4,Topic_5,18,75,fluorescence,0.017185949
4,Topic_5,19,26,living,0.017185949
4,Topic_5,20,65,consistent,0.017185947
5,Topic_6,1,199,hypothesis,0.06378264
5,Topic_6,2,586,disease,0.05263856
5,Topic_6,3,6,analysis,0.05085224
5,Topic_6,4,629,case,0.045847025
5,Topic_6,5,558,variation,0.04255467
5,Topic_6,6,56,using,0.03627647
5,Topic_6,7,495,patient,0.03509541
5,Topic_6,8,821,ad,0.031205393
5,Topic_6,9,442,presence,0.030996334
5,Topic_6,10,303,individual,0.022844395
5,Topic_6,11,831,subtypes,0.021309307
5,Topic_6,12,675,neuropathological,0.021304648
5,Topic_6,13,827,neurofibrillary,0.021033036
5,Topic_6,14,828,tangle,0.02103303
5,Topic_6,15,193,distinct,0.019049918
5,Topic_6,16,302,expressing,0.018760778
5,Topic_6,17,661,pathology,0.017930288
5,Topic_6,18,816,alzheimers,0.017409971
5,Topic_6,19,66,cortex,0.015786301
5,Topic_6,20,554,difference,0.015716318
6,Topic_7,1,802,metastatic,0.09111407
6,Topic_7,2,180,site,0.08706672
6,Topic_7,3,55,tumor,0.07416397
6,Topic_7,4,19,expression,0.07258049
6,Topic_7,5,41,primary,0.06940136
6,Topic_7,6,428,type,0.033719886
6,Topic_7,7,676,significantly,0.027994325
6,Topic_7,8,525,higher,0.027754286
6,Topic_7,9,633,p,0.025246933
6,Topic_7,10,313,showed,0.023386769
6,Topic_7,11,629,case,0.023386769
6,Topic_7,12,489,compared,0.023379266
6,Topic_7,13,39,positive,0.020340394
6,Topic_7,14,746,progression,0.019839132
6,Topic_7,15,59,activity,0.0127600115
6,Topic_7,16,31,negative,0.011722458
6,Topic_7,17,83,increased,0.011722458
6,Topic_7,18,317,whereas,0.011722458
6,Topic_7,19,56,using,0.011722458
6,Topic_7,20,312,role,0.011722458
7,Topic_8,1,850,shh,0.054601673
7,Topic_8,2,848,limb,0.033377327
7,Topic_8,3,19,expression,0.024589177
7,Topic_8,4,846,bud,0.024112783
7,Topic_8,5,18,expressed,0.02115783
7,Topic_8,6,217,signal,0.015612303
7,Topic_8,7,59,activity,0.015086115
7,Topic_8,8,91,may,0.013843899
7,Topic_8,9,185,activation,0.012989731
7,Topic_8,10,835,posterior,0.012989721
7,Topic_8,11,238,region,0.012768928
7,Topic_8,12,853,mesenchyme,0.011087688
7,Topic_8,13,77,formation,0.00960439
7,Topic_8,14,13,development,0.009428777
7,Topic_8,15,311,response,0.009421091
7,Topic_8,16,324,pattern,0.008465881
7,Topic_8,17,33,normal,0.008125419
7,Topic_8,18,133,however,0.008124617
7,Topic_8,19,127,direct,0.008124402
7,Topic_8,20,125,demonstrate,0.007953337
8,Topic_9,1,188,assay,0.10126227
8,Topic_9,2,480,pcr,0.08840076
8,Topic_9,3,479,nuclease,0.042664148
8,Topic_9,4,250,detection,0.04263135
8,Topic_9,5,477,fluorogenic,0.03813483
8,Topic_9,6,251,dna,0.029215453
8,Topic_9,7,497,sample,0.029147534
8,Topic_9,8,70,detected,0.022590738
8,Topic_9,9,475,detect,0.021591572
8,Topic_9,10,6,analysis,0.021177862
8,Topic_9,11,106,result,0.01965391
8,Topic_9,12,443,developed,0.016878732
8,Topic_9,13,486,template,0.015297306
8,Topic_9,14,156,use,0.013550667
8,Topic_9,15,39,positive,0.013486629
8,Topic_9,16,385,gel,0.012339462
8,Topic_9,17,581,pathogenic,0.012175086
8,Topic_9,18,192,data,0.011903053
8,Topic_9,19,48,specific,0.01174954
8,Topic_9,20,275,embryo,0.011026727
9,Topic_10,1,211,phosphorylation,0.02705995
9,Topic_10,2,777,insulin,0.023199737
9,Topic_10,3,335,pathway,0.019339524
9,Topic_10,4,339,tyrosine,0.019339524
9,Topic_10,5,284,line,0.015479311
9,Topic_10,6,333,growth,0.015479311
9,Topic_10,7,79,greater,0.015479311
9,Topic_10,8,775,breast,0.015479311
9,Topic_10,9,185,activation,0.015479311
9,Topic_10,10,217,signal,0.0154793095
9,Topic_10,11,145,receptor,0.0154793095
9,Topic_10,12,75,fluorescence,0.015479308
9,Topic_10,13,247,acceptor,0.0154792685
9,Topic_10,14,73,enhanced,0.011619092
9,Topic_10,15,489,compared,0.011619092
9,Topic_10,16,460,treatment,0.011619092
9,Topic_10,17,184,activated,0.011619092
9,Topic_10,18,206,kinase,0.011619092
