DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25
8042410,108,0,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.98608595,0.0005797469,0.0005797469,0.0005797469,0.0005797469,0.0005797469
8673465,108,0,0.00045457925,0.43604922,0.00045457925,0.00045457925,0.5534952,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925,0.00045457925
9175625,108,0,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.98769164,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372,0.0005128372
9245791,108,0,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.0009302756,0.977673,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554,0.00093027554
9346876,108,0,0.18447143,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.31804913,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.36051148,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.00048198912,0.12684603
9352931,108,0,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.48480654,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.0004938622,0.5038345,0.0004938622,0.0004938622,0.0004938622,0.0004938622
10051610,108,0,0.0009524205,0.0009524205,0.9771414,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205,0.0009524205
10087618,108,0,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.9668951,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447,0.0013793447
10320929,108,0,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.9795732,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415,0.00085110415
10700148,108,0,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.0011111429,0.97333246,0.0011111429,0.0011111429,0.0011111429,0.0011111429
