Topic,Documents
Topic_10,1
Topic_11,7
Topic_12,1
Topic_13,3
Topic_14,1
Topic_15,1
Topic_17,2
Topic_18,3
Topic_19,3
Topic_20,1
Topic_21,2
Topic_22,2
Topic_23,2
Topic_24,1
Topic_25,1
Topic_26,6
Topic_27,1
Topic_28,4
Topic_29,1
Topic_3,4
Topic_30,3
Topic_31,6
Topic_32,3
Topic_35,4
Topic_36,8
Topic_37,2
Topic_38,3
Topic_39,2
Topic_4,3
Topic_40,2
Topic_41,6
Topic_42,14
Topic_44,1
Topic_45,3
Topic_46,1
Topic_48,2
Topic_49,1
Topic_5,2
Topic_51,5
Topic_52,1
Topic_54,1
Topic_55,5
Topic_56,2
Topic_57,1
Topic_58,2
Topic_59,2
Topic_6,3
Topic_60,4
Topic_61,3
Topic_62,3
Topic_63,5
Topic_64,4
Topic_65,2
Topic_66,1
Topic_67,1
Topic_68,2
Topic_69,5
Topic_7,8
Topic_70,2
Topic_71,2
Topic_72,2
Topic_73,5
Topic_74,3
Topic_75,5
Topic_76,6
Topic_77,6
Topic_80,3
Topic_81,1
Topic_83,1
Topic_84,1
Topic_86,2
Topic_87,1
Topic_88,3
Topic_89,2
Topic_9,1
Topic_90,1
Topic_91,1
Topic_92,2
Topic_93,2
Topic_94,3
Topic_95,4
Topic_96,1
Topic_97,2
Topic_98,2
Topic_99,3
