DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61
8042410,108,0,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.9861442,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081,0.00023091081
8132718,108,0,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.9895351,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453,0.00017440453
8707050,108,0,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.98304164,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073,0.00028265073
9175625,108,0,0.00018215783,0.00018215783,0.00018215783,0.83137065,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.15788074,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783,0.00018215783
9245791,108,0,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.8089033,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.09485866,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.0755692,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288,0.00035639288
9346876,108,0,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.9877042,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691,0.00020492691
9352931,108,0,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.074975275,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.913229,0.00019992616,0.00019992616,0.00019992616,0.00019992616,0.00019992616
9591694,108,0,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.9882893,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647,0.00019516647
10051610,108,0,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.9771255,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805,0.00038125805
10087618,108,0,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.9692619,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134,0.00051230134
