DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71
8132718,108,0,0.00014520653,0.00014520653,0.00014520653,0.98983604,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653,0.00014520653
8673465,108,0,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.98916584,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836,0.00015477836
8707050,108,0,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.024034947,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.18569502,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.27449456,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.18748431,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.22993085,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.0825749,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882,0.00024285882
9175625,108,0,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.30422845,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.684338,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854,0.00016570854
9245791,108,0,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.9813975,0.0002657507,0.0002657507,0.0002657507,0.0002657507,0.0002657507
9591694,108,0,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.52194464,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.46771678,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883,0.00014983883
10051610,108,0,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.97535187,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253,0.0003521253
10087618,108,0,0.00044017239,0.00044017239,0.00044017239,0.088068366,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.15548939,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.45112607,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.101788305,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.049085673,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.053354044,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.072917774,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239,0.00044017239
10100328,108,0,0.98550147,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132,0.00020713132
10320929,108,0,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.97902244,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153,0.00029968153
