DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40
8042410,108,0,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.9852258,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092,0.0003788092
8132718,108,0,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.98962665,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689,0.0002659689
8673465,108,0,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.98891985,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986,0.0002840986
8707050,108,0,0.00043106472,0.00043106472,0.9831875,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472,0.00043106472
9175625,108,0,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.9889198,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663,0.00028409663
9245791,108,0,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.0005682099,0.97783977,0.0005682099,0.0005682099
9346876,108,0,0.0002941401,0.0002941401,0.2767973,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.7120254,0.0002941401,0.0002941401,0.0002941401,0.0002941401,0.0002941401
9352931,108,0,0.00031647313,0.00031647313,0.9876568,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313,0.00031647313
9591694,108,0,0.00026883165,0.00026883165,0.98951495,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165,0.00026883165
10100328,108,0,0.00035213516,0.46869916,0.5179189,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516,0.00035213516
