TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,476,dye,0.043777164
0,Topic_1,2,295,reporter,0.03426608
0,Topic_1,3,462,probe,0.026689865
0,Topic_1,4,606,prion,0.02207741
0,Topic_1,5,75,fluorescence,0.021113118
0,Topic_1,6,219,step,0.016071007
0,Topic_1,7,508,quencher,0.016057424
0,Topic_1,8,59,activity,0.015401762
0,Topic_1,9,586,disease,0.013912478
0,Topic_1,10,154,two,0.012773539
0,Topic_1,11,621,prp,0.012298645
0,Topic_1,12,533,transmissible,0.011888006
0,Topic_1,13,305,labeled,0.011795066
0,Topic_1,14,76,fluorescent,0.011173218
0,Topic_1,15,473,amplification,0.01101166
0,Topic_1,16,35,number,0.010094628
0,Topic_1,17,482,primer,0.00978604
0,Topic_1,18,341,agent,0.008575094
0,Topic_1,19,94,mutant,0.008363786
0,Topic_1,20,465,apoptosis,0.008330695
1,Topic_2,1,523,cancer,0.043318342
1,Topic_2,2,775,breast,0.040328097
1,Topic_2,3,145,receptor,0.02794236
1,Topic_2,4,55,tumor,0.026003355
1,Topic_2,5,333,growth,0.025063338
1,Topic_2,6,785,ir,0.021962859
1,Topic_2,7,284,line,0.021609638
1,Topic_2,8,352,human,0.016974336
1,Topic_2,9,234,level,0.016949793
1,Topic_2,10,777,insulin,0.012136893
1,Topic_2,11,312,role,0.0113521945
1,Topic_2,12,797,content,0.010804145
1,Topic_2,13,218,signaling,0.01080268
1,Topic_2,14,168,factor,0.010085234
1,Topic_2,15,460,treatment,0.008888003
1,Topic_2,16,91,may,0.008231573
1,Topic_2,17,792,estrogen,0.0081007285
1,Topic_2,18,751,overexpression,0.0076461504
1,Topic_2,19,309,play,0.0070379023
1,Topic_2,20,392,tissue,0.00691983
2,Topic_3,1,754,arrest,0.03026076
2,Topic_3,2,465,apoptosis,0.02368774
2,Topic_3,3,718,apc,0.021518443
2,Topic_3,4,234,level,0.020215705
2,Topic_3,5,229,coli,0.019694902
2,Topic_3,6,445,induction,0.017310679
2,Topic_3,7,842,bax,0.017250724
2,Topic_3,8,134,interaction,0.015820611
2,Topic_3,9,284,line,0.015819155
2,Topic_3,10,311,response,0.015400831
2,Topic_3,11,478,mrna,0.014513937
2,Topic_3,12,18,expressed,0.014255897
2,Topic_3,13,209,ligand,0.012591522
2,Topic_3,14,576,radiation,0.012170032
2,Topic_3,15,80,high,0.012046549
2,Topic_3,16,145,receptor,0.010806139
2,Topic_3,17,302,expressing,0.010770955
2,Topic_3,18,350,functional,0.009631837
2,Topic_3,19,329,degree,0.0090178605
2,Topic_3,20,300,epithelial,0.00892625
3,Topic_4,1,75,fluorescence,0.048006423
3,Topic_4,2,170,fret,0.04033061
3,Topic_4,3,247,acceptor,0.030829012
3,Topic_4,4,134,interaction,0.026088506
3,Topic_4,5,30,method,0.022632897
3,Topic_4,6,61,based,0.022486577
3,Topic_4,7,112,technique,0.019999301
3,Topic_4,8,330,domain,0.019185515
3,Topic_4,9,82,imaging,0.018516209
3,Topic_4,10,92,microscopy,0.017394966
3,Topic_4,11,76,fluorescent,0.016559618
3,Topic_4,12,187,approach,0.01631483
3,Topic_4,13,59,activity,0.016114408
3,Topic_4,14,257,measurement,0.016016724
3,Topic_4,15,164,containing,0.015450011
3,Topic_4,16,157,used,0.015358783
3,Topic_4,17,248,chromosome,0.014784594
3,Topic_4,18,126,different,0.013680726
3,Topic_4,19,259,molecule,0.012551314
3,Topic_4,20,328,antibody,0.010397345
4,Topic_5,1,188,assay,0.032529175
4,Topic_5,2,501,virus,0.020796796
4,Topic_5,3,56,using,0.019989911
4,Topic_5,4,480,pcr,0.019974496
4,Topic_5,5,75,fluorescence,0.01699986
4,Topic_5,6,76,fluorescent,0.016404761
4,Topic_5,7,482,primer,0.015360342
4,Topic_5,8,401,internal,0.013879582
4,Topic_5,9,568,viral,0.013838333
4,Topic_5,10,70,detected,0.013415916
4,Topic_5,11,352,human,0.013306852
4,Topic_5,12,53,time,0.012889447
4,Topic_5,13,477,fluorogenic,0.012578582
4,Topic_5,14,462,probe,0.011697626
4,Topic_5,15,481,polymerase,0.011028984
4,Topic_5,16,295,reporter,0.01065226
4,Topic_5,17,6,analysis,0.010621629
4,Topic_5,18,308,plasma,0.01043118
4,Topic_5,19,30,method,0.01012363
4,Topic_5,20,111,surface,0.00981068
5,Topic_6,1,821,ad,0.054543052
5,Topic_6,2,822,apoe,0.03788562
5,Topic_6,3,586,disease,0.022443146
