DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79
8132718,108,0,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.9898214,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133,0.00013050133
8673465,108,0,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.9891504,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492,0.00013910492
8707050,108,0,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.7235891,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.2596063,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489,0.00021825489
9175625,108,0,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.9883844,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242,0.00014892242
9245791,108,0,0.0002388392,0.0002388392,0.98137206,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392,0.0002388392
9591694,108,0,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.47832388,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.00013467064,0.12171636,0.00013467064,0.00013467064,0.38972512,0.00013467064,0.00013467064,0.00013467064,0.00013467064
10051610,108,0,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.975317,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585,0.0003164585
10087618,108,0,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.32000896,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.6495302,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102,0.00039559102
10100328,108,0,0.00018615929,0.00018615929,0.17585841,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.7441235,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.06587085,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929,0.00018615929
10320929,108,0,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.9789931,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118,0.00026933118
