TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,842,hedgehog,0.03942146
0,Topic_1,2,850,shh,0.033835366
0,Topic_1,3,18,expression,0.033352338
0,Topic_1,4,186,signaling,0.03146227
0,Topic_1,5,222,embryo,0.029024554
0,Topic_1,6,13,development,0.028332585
0,Topic_1,7,78,mutant,0.02230253
0,Topic_1,8,380,type,0.020178901
0,Topic_1,9,460,pathway,0.01962625
0,Topic_1,10,152,activation,0.018766768
0,Topic_1,11,154,activity,0.017570082
0,Topic_1,12,249,formation,0.015459123
0,Topic_1,13,174,kinase,0.014272392
0,Topic_1,14,280,human,0.0130904345
0,Topic_1,15,229,line,0.012667161
0,Topic_1,16,327,induced,0.012418064
0,Topic_1,17,306,investigated,0.012162421
0,Topic_1,18,782,insulin,0.011940413
0,Topic_1,19,333,role,0.0118694985
0,Topic_1,20,378,suggest,0.01133858
1,Topic_2,1,800,estrogen,0.02839513
1,Topic_2,2,601,mouse,0.020167414
1,Topic_2,3,745,growth,0.019000512
1,Topic_2,4,780,breast,0.017533304
1,Topic_2,5,794,antisense,0.016814137
1,Topic_2,6,690,carrying,0.016814133
1,Topic_2,7,495,reduced,0.016433707
1,Topic_2,8,87,receptor,0.016098248
1,Topic_2,9,642,case,0.013460779
1,Topic_2,10,790,overexpressed,0.013145823
1,Topic_2,11,513,cancer,0.012640809
1,Topic_2,12,602,mutation,0.0125507945
1,Topic_2,13,224,form,0.012184397
1,Topic_2,14,423,play,0.011840953
1,Topic_2,15,93,study,0.011781823
1,Topic_2,16,737,transformation,0.011418617
1,Topic_2,17,655,familial,0.010954784
1,Topic_2,18,333,role,0.010478364
1,Topic_2,19,502,requirement,0.010107582
1,Topic_2,20,427,construct,0.010107563
2,Topic_3,1,602,mutation,0.046408277
2,Topic_3,2,460,pathway,0.030963324
2,Topic_3,3,279,family,0.025815004
2,Topic_3,4,759,signalling,0.02066668
2,Topic_3,5,713,polyposis,0.015518359
2,Topic_3,6,716,colon,0.015518359
2,Topic_3,7,707,apc,0.015518359
2,Topic_3,8,723,exon,0.015518359
2,Topic_3,9,655,familial,0.015518359
2,Topic_3,10,554,disease,0.015518359
2,Topic_3,11,513,cancer,0.015518359
2,Topic_3,12,13,development,0.015518359
2,Topic_3,13,845,sonic,0.015518359
2,Topic_3,14,313,three,0.015518359
2,Topic_3,15,95,two,0.015518359
2,Topic_3,16,706,adenomatous,0.015518359
2,Topic_3,17,613,codon,0.010370029
2,Topic_3,18,555,genetic,0.010370028
2,Topic_3,19,411,screening,0.010370028
2,Topic_3,20,570,risk,0.010370028
3,Topic_4,1,18,expression,0.04560051
3,Topic_4,2,107,degree,0.034212142
3,Topic_4,3,300,epithelial,0.030418804
3,Topic_4,4,296,c,0.026624326
3,Topic_4,5,117,level,0.02291958
3,Topic_4,6,467,mrna,0.022828579
3,Topic_4,7,813,prognostic,0.022827042
3,Topic_4,8,88,result,0.019131813
3,Topic_4,9,513,cancer,0.019128894
3,Topic_4,10,707,apc,0.019032829
3,Topic_4,11,593,p,0.019031579
3,Topic_4,12,836,ovarian,0.015236067
3,Topic_4,13,676,significance,0.015236044
3,Topic_4,14,280,human,0.011480064
3,Topic_4,15,121,nuclear,0.011441323
3,Topic_4,16,32,nucleus,0.011441323
3,Topic_4,17,6,assembly,0.011441323
3,Topic_4,18,265,factor,0.011440872
3,Topic_4,19,744,survival,0.0114408415
3,Topic_4,20,64,different,0.011440797
4,Topic_5,1,605,prion,0.050603084
4,Topic_5,2,606,scrapie,0.030685706
4,Topic_5,3,469,pcr,0.026376706
4,Topic_5,4,527,viral,0.024278069
4,Topic_5,5,561,infectious,0.02425935
4,Topic_5,6,495,reduced,0.021706175
4,Topic_5,7,554,disease,0.021263614
4,Topic_5,8,5,analysis,0.016102094
4,Topic_5,9,432,probe,0.01499668
4,Topic_5,10,607,spongiform,0.014271808
4,Topic_5,11,719,carcinoma,0.013976039
4,Topic_5,12,620,prp,0.01269239
4,Topic_5,13,280,human,0.012242322
4,Topic_5,14,603,neurodegenerative,0.0121696545
4,Topic_5,15,601,mouse,0.0121696545
4,Topic_5,16,555,genetic,0.0121696545
4,Topic_5,17,135,animal,0.0121696545
4,Topic_5,18,604,neuropathology,0.0121696545
4,Topic_5,19,608,transgenic,0.0121696545
4,Topic_5,20,673,chromosome,0.012169433
5,Topic_6,1,61,complex,0.06932239
5,Topic_6,2,87,receptor,0.061999775
5,Topic_6,3,266,fret,0.039636564
5,Topic_6,4,164,g,0.029735057
5,Topic_6,5,74,interaction,0.029419132
5,Topic_6,6,120,molecule,0.024801064
5,Topic_6,7,28,method,0.02190372
5,Topic_6,8,112,fluorescence,0.019982435
5,Topic_6,9,273,beta,0.019858075
5,Topic_6,10,343,fraction,0.019855011
5,Topic_6,11,24,living,0.019852202
5,Topic_6,12,192,transduction,0.019829582
5,Topic_6,13,180,provide,0.01775609
5,Topic_6,14,264,energy,0.014909298
5,Topic_6,15,269,transfer,0.014908944
5,Topic_6,16,356,total,0.014908615
5,Topic_6,17,93,study,0.012072182
5,Topic_6,18,53,using,0.0116413785
5,Topic_6,19,185,signal,0.011431736
5,Topic_6,20,55,also,0.010072887
6,Topic_7,1,18,expression,0.034488536
6,Topic_7,2,117,level,0.033659525
6,Topic_7,3,719,carcinoma,0.0259587
6,Topic_7,4,52,tumor,0.025780315
6,Topic_7,5,87,receptor,0.022630949
6,Topic_7,6,467,mrna,0.019304264
6,Topic_7,7,204,may,0.01611541
6,Topic_7,8,335,tissue,0.015059635
6,Topic_7,9,514,higher,0.0145495
6,Topic_7,10,280,human,0.013603768
6,Topic_7,11,55,also,0.013477908
6,Topic_7,12,154,activity,0.013096395
6,Topic_7,13,378,suggest,0.011533702
6,Topic_7,14,836,ovarian,0.011376257
6,Topic_7,15,265,factor,0.011323956
6,Topic_7,16,88,result,0.011172707
6,Topic_7,17,93,study,0.010919456
6,Topic_7,18,712,malignant,0.010150075
6,Topic_7,19,637,significantly,0.00985978
6,Topic_7,20,513,cancer,0.009722605
7,Topic_8,1,805,lung,0.051505
7,Topic_8,2,601,mouse,0.032821864
7,Topic_8,3,18,expression,0.029864958
7,Topic_8,4,198,coli,0.024993323
7,Topic_8,5,649,brain,0.022395942
7,Topic_8,6,335,tissue,0.016066117
7,Topic_8,7,99,vivo,0.015152188
7,Topic_8,8,842,hedgehog,0.013208192
7,Topic_8,9,45,specific,0.012843928
7,Topic_8,10,375,showed,0.012406882
7,Topic_8,11,249,formation,0.012406504
7,Topic_8,12,252,pattern,0.012406415
7,Topic_8,13,845,sonic,0.012406012
7,Topic_8,14,194,acid,0.012405496
7,Topic_8,15,216,system,0.012403402
7,Topic_8,16,467,mrna,0.012275628
7,Topic_8,17,74,interaction,0.0106803235
7,Topic_8,18,631,cns,0.009316227
7,Topic_8,19,259,decreased,0.009316125
7,Topic_8,20,740,many,0.00931583
8,Topic_9,1,602,mutation,0.0957456
8,Topic_9,2,273,beta,0.039281264
8,Topic_9,3,554,disease,0.034020845
8,Topic_9,4,824,ad,0.032758996
8,Topic_9,5,854,presenilin,0.03073994
8,Topic_9,6,402,fragment,0.028362207
8,Topic_9,7,699,alzheimers,0.02759485
8,Topic_9,8,494,processing,0.022965916
8,Topic_9,9,642,case,0.022228066
8,Topic_9,10,655,familial,0.019451644
8,Topic_9,11,321,effect,0.015213034
8,Topic_9,12,825,app,0.014398467
8,Topic_9,13,136,associated,0.013514985
8,Topic_9,14,776,production,0.0134933945
8,Topic_9,15,95,two,0.013228148
8,Topic_9,16,530,cause,0.012511527
8,Topic_9,17,16,early,0.012278964
8,Topic_9,18,855,proteolytic,0.01179906
8,Topic_9,19,630,amyloid,0.01118087
8,Topic_9,20,302,expressing,0.010505961
9,Topic_10,1,707,apc,0.092868514
9,Topic_10,2,602,mutation,0.08113269
9,Topic_10,3,709,colorectal,0.05262854
9,Topic_10,4,513,cancer,0.037459925
9,Topic_10,5,710,fap,0.030664109
9,Topic_10,6,713,polyposis,0.02982027
9,Topic_10,7,482,patient,0.023752654
9,Topic_10,8,706,adenomatous,0.02201083
9,Topic_10,9,52,tumor,0.02138988
9,Topic_10,10,705,adenoma,0.014024169
9,Topic_10,11,638,sporadic,0.013578634
9,Topic_10,12,20,found,0.012930065
9,Topic_10,13,655,familial,0.012896396
9,Topic_10,14,198,coli,0.011374347
9,Topic_10,15,208,region,0.011072113
9,Topic_10,16,716,colon,0.010928181
9,Topic_10,17,711,germline,0.0106854215
9,Topic_10,18,734,mismatch,0.010678444
9,Topic_10,19,735,repair,0.010665188
9,Topic_10,20,294,well,0.009341364
10,Topic_11,1,593,p,0.03741279
10,Topic_11,2,753,apoptosis,0.034207597
10,Topic_11,3,506,clinical,0.023453888
10,Topic_11,4,588,member,0.021710206
10,Topic_11,5,154,activity,0.021586686
10,Topic_11,6,654,affected,0.018813146
10,Topic_11,7,622,syndrome,0.018137434
10,Topic_11,8,378,suggest,0.01744976
10,Topic_11,9,268,transcription,0.01642132
10,Topic_11,10,594,uv,0.01642132
10,Topic_11,11,837,kda,0.016421268
10,Topic_11,12,246,cleavage,0.016420098
10,Topic_11,13,279,family,0.016224882
10,Topic_11,14,18,expression,0.011323736
10,Topic_11,15,31,normal,0.010973426
10,Topic_11,16,405,induction,0.010973426
10,Topic_11,17,682,exposure,0.010973426
10,Topic_11,18,545,difference,0.010973394
10,Topic_11,19,85,rat,0.01097337
10,Topic_11,20,234,show,0.010973367
11,Topic_12,1,753,apoptosis,0.07833997
11,Topic_12,2,18,expression,0.024882179
11,Topic_12,3,839,irradiation,0.02467679
11,Topic_12,4,838,apoptotic,0.02228339
11,Topic_12,5,121,nuclear,0.020705586
11,Topic_12,6,405,induction,0.01928123
11,Topic_12,7,754,death,0.018592415
11,Topic_12,8,156,assay,0.017337717
11,Topic_12,9,145,mechanism,0.017317943
11,Topic_12,10,738,tumour,0.01719088
11,Topic_12,11,486,sample,0.016353901
11,Topic_12,12,269,transfer,0.016246423
11,Topic_12,13,88,result,0.014362744
11,Topic_12,14,489,taqman,0.013882472
11,Topic_12,15,526,variation,0.01387623
11,Topic_12,16,171,important,0.0136533035
11,Topic_12,17,126,response,0.013106021
11,Topic_12,18,152,activation,0.012946656
11,Topic_12,19,383,enhanced,0.012602168
11,Topic_12,20,280,human,0.010562131
12,Topic_13,1,497,set,0.059435505
12,Topic_13,2,544,strain,0.047582794
12,Topic_13,3,464,detect,0.04757747
12,Topic_13,4,101,able,0.035727978
12,Topic_13,5,156,assay,0.03572651
12,Topic_13,6,417,examined,0.035725888
12,Topic_13,7,404,identified,0.034225717
12,Topic_13,8,580,confirm,0.023880415
12,Topic_13,9,469,pcr,0.023874866
12,Topic_13,10,313,three,0.023874708
12,Topic_13,11,483,per,0.02387465
12,Topic_13,12,466,fluorogenic,0.023874365
12,Topic_13,13,100,yet,0.02271059
12,Topic_13,14,47,studied,0.012024507
12,Topic_13,15,283,involved,0.012024507
12,Topic_13,16,684,rather,0.012024506
12,Topic_13,17,34,observation,0.012024506
12,Topic_13,18,36,order,0.012024506
12,Topic_13,19,629,pathogenesis,0.012024506
12,Topic_13,20,688,strong,0.012024506
13,Topic_14,1,229,line,0.024170008
13,Topic_14,2,280,human,0.01959698
13,Topic_14,3,208,region,0.017228376
13,Topic_14,4,602,mutation,0.016713448
13,Topic_14,5,326,individual,0.013279544
13,Topic_14,6,35,observed,0.013120166
13,Topic_14,7,285,membrane,0.012004332
13,Topic_14,8,705,adenoma,0.011824511
13,Topic_14,9,64,different,0.011655993
13,Topic_14,10,78,mutant,0.011540236
13,Topic_14,11,417,examined,0.010075523
13,Topic_14,12,462,amplification,0.0096102515
13,Topic_14,13,380,type,0.009610242
13,Topic_14,14,273,beta,0.009610194
13,Topic_14,15,672,phenotypic,0.009609992
13,Topic_14,16,354,similar,0.009366947
13,Topic_14,17,88,result,0.009129322
13,Topic_14,18,707,apc,0.009042901
13,Topic_14,19,694,phenotype,0.009026515
13,Topic_14,20,313,three,0.008766549
14,Topic_15,1,614,dementia,0.08560594
14,Topic_15,2,818,apoe,0.07045109
14,Topic_15,3,554,disease,0.06407312
14,Topic_15,4,699,alzheimers,0.05346576
14,Topic_15,5,528,allele,0.050777346
14,Topic_15,6,435,n,0.04414943
14,Topic_15,7,593,p,0.032733604
14,Topic_15,8,570,risk,0.026375748
14,Topic_15,9,639,subject,0.024689795
14,Topic_15,10,640,age,0.020969803
14,Topic_15,11,612,cjd,0.020433033
14,Topic_15,12,650,history,0.020103803
14,Topic_15,13,279,family,0.019526487
14,Topic_15,14,531,genotype,0.01868276
14,Topic_15,15,641,carrier,0.016355073
14,Topic_15,16,514,higher,0.016333774
14,Topic_15,17,133,without,0.015815714
14,Topic_15,18,4,among,0.01509131
14,Topic_15,19,281,increased,0.013334835
14,Topic_15,20,175,known,0.012276223
15,Topic_16,1,601,mouse,0.060853977
15,Topic_16,2,602,mutation,0.060853977
15,Topic_16,3,630,amyloid,0.045694586
15,Topic_16,4,546,following,0.04568111
15,Topic_16,5,682,exposure,0.04568084
15,Topic_16,6,699,alzheimers,0.030535182
15,Topic_16,7,554,disease,0.030535182
15,Topic_16,8,271,agent,0.030535182
15,Topic_16,9,105,cytoplasmic,0.030535182
15,Topic_16,10,383,enhanced,0.020278374
15,Topic_16,11,113,function,0.018181795
15,Topic_16,12,477,compared,0.01770648
15,Topic_16,13,321,effect,0.01632903
15,Topic_16,14,740,many,0.015375739
15,Topic_16,15,670,inherited,0.015375739
15,Topic_16,16,681,deposition,0.015375739
15,Topic_16,17,576,pathogenic,0.015375739
15,Topic_16,18,595,abnormal,0.015375739
15,Topic_16,19,632,contribute,0.015375739
15,Topic_16,20,608,transgenic,0.015375739
16,Topic_17,1,18,expression,0.054726645
16,Topic_17,2,842,hedgehog,0.044278633
16,Topic_17,3,845,sonic,0.035155553
16,Topic_17,4,852,neural,0.028201587
16,Topic_17,5,850,shh,0.023853859
16,Topic_17,6,453,tube,0.02130521
16,Topic_17,7,649,brain,0.017751725
16,Topic_17,8,261,domain,0.017211836
16,Topic_17,9,222,embryo,0.015508863
16,Topic_17,10,493,plate,0.014915035
16,Topic_17,11,78,mutant,0.014661474
16,Topic_17,12,848,midline,0.013126065
16,Topic_17,13,602,mutation,0.012920407
16,Topic_17,14,13,development,0.012408428
16,Topic_17,15,638,sporadic,0.012297479
16,Topic_17,16,17,expressed,0.012071333
16,Topic_17,17,35,observed,0.010468655
16,Topic_17,18,224,form,0.010377808
16,Topic_17,19,832,cholesterol,0.009230399
16,Topic_17,20,208,region,0.008621413
17,Topic_18,1,649,brain,0.030596789
17,Topic_18,2,33,number,0.018887652
17,Topic_18,3,622,syndrome,0.017513487
17,Topic_18,4,506,clinical,0.017513484
17,Topic_18,5,774,developmental,0.017509397
17,Topic_18,6,811,immunoreactivity,0.017508106
17,Topic_18,7,234,show,0.017307589
17,Topic_18,8,820,epsilon,0.013150648
17,Topic_18,9,399,shown,0.0131506445
17,Topic_18,10,555,genetic,0.013150639
17,Topic_18,11,353,significant,0.013148879
17,Topic_18,12,85,rat,0.013146948
17,Topic_18,13,340,end,0.0131286755
17,Topic_18,14,13,development,0.013019764
17,Topic_18,15,528,allele,0.012389382
17,Topic_18,16,136,associated,0.012325128
17,Topic_18,17,554,disease,0.012295887
17,Topic_18,18,294,well,0.012043381
17,Topic_18,19,754,death,0.011888132
17,Topic_18,20,55,also,0.009423334
18,Topic_19,1,847,mesenchyme,0.001166861
18,Topic_19,2,846,bud,0.001166861
18,Topic_19,3,845,sonic,0.001166861
18,Topic_19,4,844,patterning,0.001166861
18,Topic_19,5,843,limb,0.001166861
18,Topic_19,6,842,hedgehog,0.001166861
18,Topic_19,7,841,embryonic,0.001166861
18,Topic_19,8,840,damage,0.001166861
18,Topic_19,9,839,irradiation,0.001166861
18,Topic_19,10,838,apoptotic,0.001166861
18,Topic_19,11,837,kda,0.001166861
18,Topic_19,12,836,ovarian,0.001166861
18,Topic_19,13,835,nucleoside,0.001166861
18,Topic_19,14,834,inversely,0.001166861
18,Topic_19,15,833,diphosphate,0.001166861
18,Topic_19,16,832,cholesterol,0.001166861
18,Topic_19,17,15,distribution,0.001166861
18,Topic_19,18,14,differentiation,0.001166861
18,Topic_19,19,13,development,0.001166861
18,Topic_19,20,12,cycle,0.001166861
19,Topic_20,1,843,limb,0.03462637
19,Topic_20,2,486,sample,0.03308226
19,Topic_20,3,18,expression,0.030305766
19,Topic_20,4,850,shh,0.02598517
19,Topic_20,5,31,normal,0.024863297
19,Topic_20,6,17,expressed,0.017343974
19,Topic_20,7,150,revealed,0.01734198
19,Topic_20,8,98,used,0.014396702
19,Topic_20,9,262,element,0.01302337
19,Topic_20,10,208,region,0.01302337
19,Topic_20,11,601,mouse,0.01302337
19,Topic_20,12,846,bud,0.01302337
19,Topic_20,13,842,hedgehog,0.01302337
19,Topic_20,14,261,domain,0.01302337
19,Topic_20,15,753,apoptosis,0.013023369
19,Topic_20,16,483,per,0.013023368
19,Topic_20,17,249,formation,0.0120925605
19,Topic_20,18,593,p,0.010498391
19,Topic_20,19,93,study,0.00953302
19,Topic_20,20,477,compared,0.00870276
20,Topic_21,1,769,arrest,0.028993689
20,Topic_21,2,541,attenuated,0.027904583
20,Topic_21,3,17,expressed,0.022666372
20,Topic_21,4,478,dna,0.021771021
20,Topic_21,5,657,heterozygous,0.021770887
20,Topic_21,6,612,cjd,0.021770887
20,Topic_21,7,627,frequency,0.018506272
20,Topic_21,8,113,function,0.014769454
20,Topic_21,9,460,pathway,0.014762524
20,Topic_21,10,18,expression,0.014645982
20,Topic_21,11,405,induction,0.014548346
