DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58
8042410,108,0,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.9861577,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319,0.00024284319
8132718,108,0,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.98907954,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647,0.00019157647
8673465,108,0,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.9889573,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802,0.00019372802
8707050,108,0,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.982758,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874,0.00030248874
9346876,108,0,0.00021027571,0.00021027571,0.42715,0.00021027571,0.00021027571,0.5610739,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571,0.00021027571
9352931,108,0,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.98786676,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283,0.00021286283
9591694,108,0,0.0001959274,0.0001959274,0.0001959274,0.98883146,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274,0.0001959274
10051610,108,0,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.97714347,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654,0.00040097654
10087618,108,0,0.0005225095,0.0005225095,0.3209285,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0754402,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.4155213,0.15989372,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095,0.0005225095
10100328,108,0,0.00024988657,0.00024988657,0.220296,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.05668832,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.70927197,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657,0.00024988657
