DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37
8042410,108,0,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.985258,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046,0.00040954046
8132718,108,0,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.98964924,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522,0.00028753522
8673465,108,0,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.7985081,0.00030713814,0.00030713814,0.00030713814,0.19074282,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814,0.00030713814
8707050,108,0,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.1310044,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.00046600722,0.85268533,0.00046600722,0.00046600722,0.00046600722
9175625,108,0,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.7423826,0.0003071454,0.24686801,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454,0.0003071454
9245791,108,0,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.9778854,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933,0.0006142933
9346876,108,0,0.0003179877,0.0003179877,0.2800423,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.20629096,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.0003179877,0.50285506
9352931,108,0,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.9876848,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836,0.00034212836
9591694,108,0,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.98953813,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488,0.00029062488
10100328,108,0,0.00038069137,0.00038069137,0.34538463,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.38027486,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.26139724,0.00038069137,0.00038069137,0.00038069137,0.00038069137,0.00038069137
