Topic,Documents
Topic_10,1
Topic_11,18
Topic_12,2
Topic_14,1
Topic_16,3
Topic_17,5
Topic_18,3
Topic_19,5
Topic_2,1
Topic_20,3
Topic_21,2
Topic_22,2
Topic_23,3
Topic_24,1
Topic_25,1
Topic_26,8
Topic_27,3
Topic_28,4
Topic_3,1
Topic_30,3
Topic_31,7
Topic_32,3
Topic_33,1
Topic_35,4
Topic_36,10
Topic_37,3
Topic_38,3
Topic_39,2
Topic_4,11
Topic_40,2
Topic_41,10
Topic_42,3
Topic_44,1
Topic_45,2
Topic_46,2
Topic_47,2
Topic_48,1
Topic_49,7
Topic_5,5
Topic_50,2
Topic_51,3
Topic_52,1
Topic_53,2
Topic_54,2
Topic_55,8
Topic_56,5
Topic_57,1
Topic_58,3
Topic_59,3
Topic_6,2
Topic_60,3
Topic_61,3
Topic_62,2
Topic_63,5
Topic_64,4
Topic_65,2
Topic_66,1
Topic_68,4
Topic_69,2
Topic_7,3
Topic_70,2
Topic_71,2
Topic_72,1
Topic_73,4
Topic_74,4
Topic_75,5
Topic_76,2
Topic_77,7
Topic_8,1
Topic_9,2
