DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81
8042410,108,0,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.986089,0.00017388849,0.00017388849,0.00017388849,0.00017388849,0.00017388849
8132718,108,0,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.9894932,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418,0.00013134418
8707050,108,0,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.98297155,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285,0.00021286285
9175625,108,0,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.9890268,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741,0.00013717741
9245791,108,0,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.9785296,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453,0.00026839453
9346876,108,0,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.98765427,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597,0.00015432597
9352931,108,0,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.98795575,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645,0.0001505645
9591694,108,0,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.61242086,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.37596843,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984,0.00014697984
10051610,108,0,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.97703147,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239,0.0002871239
10087618,108,0,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.9691339,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504,0.00038581504
