Topic,Documents
Topic_1,4
Topic_10,1
Topic_11,6
Topic_12,2
Topic_14,1
Topic_16,2
Topic_17,3
Topic_18,8
Topic_19,5
Topic_2,4
Topic_20,1
Topic_21,1
Topic_22,2
Topic_23,2
Topic_24,2
Topic_25,3
Topic_26,5
Topic_27,2
Topic_28,1
Topic_29,3
Topic_30,3
Topic_31,3
Topic_32,2
Topic_33,3
Topic_34,1
Topic_35,2
Topic_36,2
Topic_37,2
Topic_38,2
Topic_39,1
Topic_4,4
Topic_40,4
Topic_41,7
Topic_42,8
Topic_45,2
Topic_46,1
Topic_47,3
Topic_48,1
Topic_49,2
Topic_5,1
Topic_50,5
Topic_51,3
Topic_52,5
Topic_54,3
Topic_55,3
Topic_56,6
Topic_57,4
Topic_58,2
Topic_59,3
Topic_6,3
Topic_60,1
Topic_61,3
Topic_62,1
Topic_63,4
Topic_64,3
Topic_65,1
Topic_66,1
Topic_68,4
Topic_69,1
Topic_7,10
Topic_70,1
Topic_71,5
Topic_72,1
Topic_73,2
Topic_74,2
Topic_75,6
Topic_76,2
Topic_77,5
Topic_78,1
Topic_79,2
Topic_8,4
Topic_80,1
Topic_81,1
Topic_82,1
Topic_84,1
Topic_85,1
Topic_86,5
Topic_87,2
Topic_88,3
Topic_89,2
Topic_9,1
Topic_92,3
Topic_93,3
Topic_94,2
Topic_95,5
