DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32
8132718,108,0,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.54385966,0.00032219864,0.19068763,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.092000045,0.00032219864,0.16443117,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864,0.00032219864
8673465,108,0,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.10112705,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.00034342273,0.8885703,0.00034342273,0.00034342273
8707050,108,0,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.98329675,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137,0.0005388137
9175625,108,0,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.2030883,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.0003676711,0.7858816
9245791,108,0,0.0005896413,0.0005896413,0.9817211,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413,0.0005896413
9591694,108,0,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.9896938,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716,0.00033245716
10051610,108,0,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.2706021,0.0007812999,0.70595884,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999,0.0007812999
10087618,108,0,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.96972597,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815,0.0009765815
10100328,108,0,0.98575336,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692,0.0004595692
10320929,108,0,0.00066495436,0.00066495436,0.22205806,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.7579933,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436,0.00066495436
