,ability,able,activity,affinity,also,assembly,based,binding,biochemical,compare,comparison,consistent,cortex,cytoplasm,cytoplasmic,demonstrated,detected,directly,distributed,distribution,enhanced,fibroblast,fluorescence,fluorescent,formation,function,greater,high,highest,imaging,increased,intracellular,involved,leading,living,low,marker,may,microscopy,model,mutant,new,one,order,part,predicted,prepared,present,ratio,regulated,related,relative,respectively,result,revealed,several,substrate,suggest,surface,technique,test,therefore,transport,using,vitro,would,yet,addition,application,background,biological,biology,cellular,characteristic,complex,conclusion,demonstrate,different,direct,dynamic,emission,event,expression,fusion,gfp,green,however,interaction,key,modified,monitored,monitoring,nucleus,numerous,open,population,previously,property,rat,recent,receptor,similarly,spectral,spectrum,strategy,structure,study,tool,transfected,two,unique,use,used,vivo,accompanied,c,cleavage,cleaved,construct,containing,decrease,energy,factor,find,fret,inhibitor,linked,marked,n,occurring,polypeptide,product,protease,report,resonance,site,transfer,upon,variant,absence,compartment,concentration,confirmed,data,degree,determine,drug,first,functional,hormone,induce,level,ligand,localization,localized,molecule,nuclear,produced,rapidly,reporter,response,single,size,state,studied,temporal,tested,throughout,time,within,without,altered,although,animal,associated,behavior,critical,cycle,defect,distinct,exhibit,indicate,instability,investigate,mechanism,microtubule,movement,normal,resulting,acceptor,analysis,approach,chromosome,detection,development,dna,donor,enzyme,identified,include,information,lipid,located,measurement,method,molecular,need,obtained,possible,potential,provides,quantitative,recently,rna,set,shown,simple,source,specie,standard,variety,candidate,culture,embryo,form,highly,indicating,laboratory,length,less,line,period,remained,seen,show,suggested,typical,work,advance,become,characterized,important,possibility,review,widely,consisting,develop,epithelial,examined,expressed,expressing,individual,inhibited,labeled,membrane,observed,peptide,plasma,play,process,proposed,role,showed,signaling,similar,treated,via,whereas,advanced,combination,common,determined,either,formed,major,network,pattern,required,series,specific,system,transient,visualize,activated,activation,active,allows,antibody,domain,extent,growth,independent,kinase,pair,pathway,phosphorylated,phosphorylation,residue,signal,stimulation,strongly,tyrosine,among,composed,decreased,developed,element,encoding,novel,transcription,vector,agent,assay,believed,beta,body,contrast,could,evidence,existence,family,genetically,human,increase,inhibition,led,observation,occurred,regulatory,still,suggests,taken,together,unrelated,well,cdna,coding,contain,experiment,frequently,generated,identical,investigated,nearly,particular,restricted,stably,three,act,along,appears,bind,control,date,derived,designed,effect,extracellular,found,furthermore,gel,ii,induced,known,lack,little,provided,purpose,thus,tissue,adhesion,association,change,clone,completely,despite,detecting,diffuse,even,examine,loss,medium,rapid,rate,specifically,suggesting,synchronous,type,due,intensity,measured,relation,step,various,coli,discrimination,fragment,induction,make,modulate,neuron,neuronal,performed,screening,sensitive,separate,target,technology,understanding,whose,investigation,probe,provide,sensitivity,limited,quantified,range,short,transcriptional,virus,area,component,describe,location,rise,second,total,action,another,apoptosis,approximately,caused,immunostaining,implicated,multiple,proliferation,region,regulation,significant,correlation,essential,insight,likely,tube,whether,dependent,experimental,involving,stage,amplification,amplified,chain,detect,dye,fluorogenic,internal,mrna,nuclease,pcr,polymerase,primer,reaction,regulator,reverse,sequence,template,transcribed,transmembrane,compared,evaluated,genome,included,infected,oligonucleotide,patient,per,sample,serum,specimen,taqman,comparable,conventional,large,monoclonal,number,plate,processing,quencher,reduced,staining,taq,activator,blood,clinical,copy,future,acid,indicates,procedure,section,suitable,year,amount,cancer,determining,established,higher,indicated,useful,average,course,end,especially,mean,phase,statistically,therapy,treatment,unknown,value,variation,viral,described,design,initial,risk,strain,transmissible,analyzed,applied,attenuated,h,negative,positive,specificity,allelic,automated,deletion,genotype,genotyping,nucleotide,null,polymorphism,condition,difference,following,genomic,point,six,small,since,allele,evaluation,heterozygous,hybridization,routine,clear,disease,genetic,locus,subset,susceptibility,clearance,greatly,lower,clearly,distal,generate,including,moreover,plaque,account,additional,base,group,polymorphic,presence,remaining,microsatellite,radiation,repeat,r,encoded,except,invasion,none,pathogenic,entire,considered,mouse,primary,accumulation,effective,necessary,correlated,e,light,negatively,p,uv,abnormal,bovine,decade,disorder,dysfunction,encephalopathy,isoform,mutation,neurodegenerative,prion,scrapie,spongiform,synthesis,transgenic,affect,bse,five,frequency,incidence,prp,aspect,central,codon,dementia,deposit,finding,influence,nervous,pathogenesis,pathological,seems,amyloid,cjd,cns,contribute,environmental,methionine,prnp,significantly,sporadic,subject,age,carrier,case,cluster,developing,made,predominant,probable,seven,unaffected,amino,cause,exon,express,increasing,least,much,must,proteolytic,brain,early,four,half,homozygous,hypothesis,murine,terminal,alteration,assess,assessed,contribution,inherited,neuropathological,nine,abnormality,affected,cognitive,death,exhibited,familial,heterogeneity,impairment,member,onset,duration,phenotypic,syndrome,variability,fatal,feature,raise,relationship,responsible,significance,cerebellar,cerebellum,detectable,immunohistochemistry,layer,always,deposition,exposure,history,might,occurs,rather,share,corresponding,fact,importance,occurrence,strong,clinically,confirm,diagnosis,immunohistochemical,relatively,reported,symptom,wild,carrying,earlier,like,occur,phenotype,support,mutated,angiopathy,cerebral,certain,therapeutic,autosomal,benign,dominant,eight,immunoreactivity,objective,alzheimers,correlate,general,pedigree,regulating,adenoma,adenomatous,apc,colorectal,fap,germline,malignant,polyposis,screened,colon,hereditary,carcinoma,majority,organ,somatic,tumor,downstream,late,later,truncated,situ,mucosa,suppressor,gastric,mismatch,repair,transformation,tumour,b,many,metastasis,prognosis,survival,tumorigenesis,progression,better,carcinogenesis,proliferative,zone,finally,hypothesized,involvement,modify,signalling,undergo,missense,overexpression,thought,severe,status,severity,expected,lead,lymph,node,activating,precursor,initiation,reduction,usually,breast,igfs,insulin,northern,blot,mitogenic,overexpressed,adenocarcinoma,day,resulted,induces,mediated,stimulated,estrogen,loop,overexpressing,requirement,elevated,igf,phosphatidylinositol,content,cultured,ir,mammary,variable,inhibits,metastatic,prognostic,conclude,lung,secreted,suppression,vessel,mediate,positively,differentiation,arrest,apolipoprotein,epsilon,apoe,neurofibrillary,senile,tangle,ad,alzheimer,inverse,abeta,labeling,embryonic,inversely,cholesterol,impaired,pathology,posterior,diphosphate,nucleoside,ovarian,kda,skin,apoptotic,bax,damage,irradiation,stress,developmental,bud,ectopic,hedgehog,limb,neural,shh,sonic,ventral,patterning,midline,holoprosencephaly,morphogenesis,fad,presenilin
Topic_1,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027036443,0.014303767,4.4335426e-05,4.4335426e-05,0.01068331,4.4335426e-05,4.4335426e-05,0.0027034853,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.013340719,4.911705e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,5.893635e-05,4.4335426e-05,0.005859335,4.4335426e-05,0.005360773,4.4335426e-05,0.0027036786,4.4335426e-05,0.0053637694,0.0041945702,4.4335426e-05,5.029531e-05,4.4335426e-05,4.4335426e-05,0.006196168,0.002704204,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,0.00022892571,0.00536443,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.004952915,0.002850414,4.4335426e-05,0.006747469,4.4335426e-05,0.0049127243,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.009545708,4.4335426e-05,0.004684359,0.0027036287,4.9247992e-05,4.4335426e-05,7.1565926e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0029370675,4.4335426e-05,4.5213146e-05,4.7510664e-05,0.0027042518,4.6745707e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.053334672,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0029514541,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0032171337,4.4335426e-05,0.017039198,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0053643943,4.4335426e-05,0.0027038169,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.002703626,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027036718,4.4335426e-05,4.4335426e-05,0.022611307,0.031697378,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.006441285,4.4335426e-05,0.0027042523,4.4335426e-05,0.002704204,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027612003,4.4335426e-05,0.005360422,4.4335426e-05,0.002704204,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.008021651,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0053637633,4.4335426e-05,0.002703719,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,0.0031819232,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027037216,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.009003338,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027037582,0.0027037174,0.0053632786,0.005079636,0.0027037733,0.008022764,0.0027037188,0.010683197,0.0027034588,0.002703746,0.0028571137,0.002703761,0.0027035384,0.010301411,0.008023934,0.002703498,0.011090019,0.0060774204,0.010321946,0.005363209,0.005363557,0.0053155613,0.0041102627,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0032018383,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.011539594,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.04596953,0.0027042523,4.4335426e-05,4.4335426e-05,0.0033591194,0.0074346857,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0032486797,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0038139762,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027037188,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.00779096,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0031502475,4.4335426e-05,0.0061986116,4.4335426e-05,0.0027037617,0.002704204,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.003546117,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0073168185,4.4335426e-05,4.4335426e-05,0.0033950063,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.002703809,0.010684676,0.008023036,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027037633,4.4335426e-05,0.000113187714,4.4335426e-05,0.0028000707,4.4335426e-05,0.003322042,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027037838,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.002660765,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0066995383,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0039019901,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0053640394,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.00536443,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.02535704,4.4335426e-05,4.4335426e-05,0.008024569,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0061688875,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0022027686,0.0033864172,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.008024569,4.4335426e-05,4.4335426e-05,0.0010217701,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0041441447,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,0.0027042523,0.013344828,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.006405546,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.002704204,0.005352116,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0053635994,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.002703776,0.0027042523,4.4335426e-05,4.4335426e-05,0.0027038914,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0040807985,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0030709382,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0053636096,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027042523,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.002704204,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.005363628,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.005363999,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.021103494,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.00015440478,0.002703808,0.008151971,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0053643943,0.005360505,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,6.6293505e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.000103335195,5.7505586e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.028355379,0.00536443,0.0028479637,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.018665053,0.0029579545,4.4335426e-05,0.006490518,4.4335426e-05,0.00536443,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.010182611,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0027038357,4.4335426e-05,4.4335426e-05,0.0033958254,0.008492896,4.4335426e-05,0.0027038103,0.005363623,0.0027996325,0.0027039177,0.0027042523,0.0027042523,0.0027826265,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.010684668,6.666367e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,0.0071019917,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05,4.4335426e-05
