DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16
8042410,108,0,0.00088037795,0.00088037876,0.00088037865,0.0008803789,0.00088037836,0.000880379,0.000880379,0.00088037876,0.00088037824,0.0008803791,0.00088037795,0.0008803785,0.0008803785,0.98679435,0.0008803785,0.0008803789
8132718,108,0,0.00066496205,0.6086324,0.0006649623,0.0006649624,0.00066496234,0.0006649623,0.3633615,0.0006649621,0.0006649623,0.00066496216,0.019361578,0.0006649621,0.00066496216,0.00066496205,0.00066496205,0.0006649623
8707050,108,0,0.0010776181,0.0010776181,0.0010776181,0.0010776182,0.0010776181,0.0010776182,0.0010776182,0.001077618,0.0010776182,0.0010776182,0.0010776181,0.0010776181,0.0010776181,0.0010776181,0.0010776181,0.98383576
9175625,108,0,0.000694542,0.21786667,0.00069454254,0.28758568,0.0006945422,0.0006945423,0.15856172,0.0006945427,0.00069454237,0.0006945422,0.0006945422,0.000694543,0.1360399,0.00069454213,0.00069454196,0.19230612
9245791,108,0,0.0013588071,0.0013588078,0.0013588066,0.0013588073,0.0013588066,0.001358807,0.7851707,0.001358807,0.0013588065,0.0013588066,0.001358807,0.0013588065,0.0013588066,0.0013588065,0.0013588066,0.19580609
9346876,108,0,0.00078129786,0.00078129815,0.00078129815,0.00078129786,0.00078129803,0.049997695,0.00078129774,0.00078129786,0.00078129803,0.0007812977,0.00078129774,0.09265134,0.00078129786,0.0007812977,0.0007812977,0.8471941
9352931,108,0,0.00076224114,0.00076224137,0.00076224125,0.00076224125,0.00076224137,0.9885664,0.0007622411,0.00076224125,0.00076224114,0.00076224114,0.00076224096,0.00076224114,0.00076224125,0.00076224114,0.0007622411,0.00076224224
9591694,108,0,0.00074411585,0.00074411585,0.0007441159,0.00074411574,0.00074411574,0.056987464,0.0007441162,0.0007441157,0.0007441157,0.00074411585,0.00074411574,0.1666209,0.45702043,0.00074411585,0.000744116,0.3104418
10051610,108,0,0.0014535853,0.0014535866,0.0014535853,0.0014535853,0.0014535852,0.9781962,0.0014535863,0.001453585,0.0014535853,0.0014535856,0.001453585,0.0014535856,0.0014535853,0.0014535856,0.0014535853,0.001453586
10087618,108,0,0.0019533343,0.26301134,0.0019533334,0.0019533334,0.0019533338,0.0019533338,0.0019533343,0.001953333,0.048012104,0.0019533336,0.001953334,0.0019533355,0.15537363,0.0019533332,0.0019533343,0.51016295
10100328,108,0,0.0008446925,0.00084469316,0.00084469275,0.23866783,0.00084469275,0.22726451,0.2402533,0.0008446922,0.00084469264,0.00084469264,0.00084469304,0.0008446925,0.0008446925,0.00084469246,0.00084469223,0.28367805
10320929,108,0,0.0013587497,0.9796188,0.0013587499,0.0013587497,0.0013587499,0.0013587502,0.0013587505,0.0013587499,0.0013587499,0.0013587497,0.0013587497,0.00135875,0.0013587497,0.0013587499,0.00135875,0.0013587507
10531012,108,0,0.0006868904,0.00068689097,0.070433766,0.00068689056,0.00068689097,0.1660326,0.18302558,0.0006868905,0.12176536,0.00068689074,0.0006868904,0.0006868912,0.06773871,0.0006868904,0.0006868904,0.38413498
10700148,108,0,0.0018384007,0.0018384007,0.001838401,0.001838401,0.0018384022,0.34941438,0.0018384036,0.0018384019,0.0018384032,0.0018384012,0.0018384012,0.104360454,0.0018384017,0.001838401,0.0018384025,0.522326
10806067,108,0,0.00072677206,0.9890984,0.0007267723,0.00072677224,0.00072677224,0.0007267723,0.00072677294,0.0007267721,0.00072677206,0.00072677224,0.0007267721,0.00072677224,0.00072677224,0.0007267721,0.0007267721,0.0007267723
10946305,108,0,0.0010247031,0.0010247037,0.0010247035,0.0010247033,0.0010247035,0.34377396,0.6418802,0.0010247033,0.001024703,0.0010247034,0.0010247034,0.0010247033,0.0010247035,0.0010247033,0.0010247029,0.0010247033
10969025,108,0,0.0009191975,0.0009191985,0.0009191976,0.0009191975,0.0009191976,0.0009191975,0.986212,0.0009191979,0.0009191973,0.0009191977,0.0009191974,0.0009191977,0.0009191977,0.0009191977,0.0009191975,0.0009191975
11950889,108,0,0.0006010118,0.00060101214,0.00060101197,0.00060101197,0.00060101197,0.00060101197,0.9909848,0.0006010118,0.0006010119,0.00060101197,0.00060101197,0.00060101214,0.0006010121,0.0006010118,0.0006010119,0.00060101214
12297500,108,0,0.0006720772,0.00067207724,0.00067207735,0.0006720772,0.00067207735,0.9899188,0.00067207735,0.00067207735,0.000672077,0.00067207724,0.0006720772,0.000672077,0.00067207724,0.0006720772,0.0006720772,0.0006720775
12417022,108,0,0.00094708597,0.00094708643,0.00094708666,0.0009470863,0.00094708597,0.00094708643,0.29755417,0.0009470856,0.0009470856,0.5247371,0.00094708585,0.00094708556,0.00094708643,0.00094708585,0.00094708597,0.1653966
12496124,108,0,0.0012755835,0.0012755847,0.0012755835,0.0012755836,0.0012755834,0.0012755835,0.0012755838,0.0012755836,0.5946034,0.0012755832,0.0012755836,0.0012755845,0.0012755836,0.0012755836,0.0012755836,0.38753837
12496132,108,0,0.00065110374,0.0006511042,0.0006511039,0.00065110374,0.00065110385,0.00065110414,0.0006511043,0.00065110385,0.0006511041,0.00065110385,0.0006511039,0.07832942,0.73200595,0.00065110385,0.00065110374,0.18120036
12511612,108,0,0.000548284,0.0005482841,0.24910277,0.000548284,0.000548284,0.0005482841,0.4872323,0.0005482838,0.0005482839,0.000548284,0.0005482839,0.00054828404,0.00054828404,0.000548284,0.00054828386,0.2565372
12516860,108,0,0.0012501494,0.38730225,0.14101626,0.0012501503,0.0012501496,0.26448923,0.15028355,0.0012501494,0.0012501503,0.00125015,0.0012501499,0.043157037,0.0012501505,0.0012501496,0.00125015,0.0012501505
8908519,109,1,0.00093287346,0.48546684,0.00093287334,0.00093287334,0.0009328735,0.00093287363,0.00093287346,0.00093287346,0.00093287346,0.00093287346,0.0009328735,0.50147295,0.0009328735,0.00093287334,0.00093287346,0.0009328735
8940425,109,1,0.0007184236,0.0007184232,0.0007184234,0.0007184236,0.0007184236,0.0007184235,0.0007184234,0.00071842375,0.0007184235,0.0007184235,0.0007184235,0.98922366,0.00071842334,0.0007184236,0.0007184232,0.0007184234
9187765,109,1,0.0017858424,0.0017858428,0.001785842,0.0017858422,0.001785842,0.39912292,0.0017858424,0.0017858422,0.0017858422,0.0017858424,0.001785843,0.5758752,0.0017858436,0.0017858426,0.0017858426,0.0017858424
9666006,109,1,0.0016027197,0.0016027206,0.0016027188,0.0016027193,0.0016027188,0.0016027191,0.0016027193,0.0317354,0.0016027191,0.0016027191,0.0016027191,0.7337761,0.21365312,0.0016027194,0.0016027191,0.0016027187
9676381,109,1,0.0009766549,0.0009766549,0.0009766541,0.0009766541,0.0009766539,0.0009766544,0.0009766542,0.000976654,0.0009766539,0.0009766544,0.0009766546,0.50375754,0.48256928,0.0009766542,0.0009766545,0.0009766545
9889212,109,1,0.0006128592,0.00061285903,0.00061285915,0.00061285903,0.0006128589,0.0006128592,0.0006128593,0.00061285926,0.00061285903,0.13625501,0.00061285886,0.6969493,0.00061285926,0.15882851,0.00061285915,0.00061285926
10029323,109,1,0.00059526693,0.00059526716,0.0005952671,0.00059526705,0.00059526693,0.00059526716,0.00059526705,0.00059526693,0.00059526693,0.00059526693,0.00059526705,0.991071,0.00059526705,0.0005952669,0.0005952669,0.00059526734
10084106,109,1,0.000791233,0.00079123344,0.0007912332,0.0007912329,0.0007912328,0.00079123327,0.000791233,0.0007912331,0.0007912329,0.000791233,0.0007912332,0.69585186,0.29307094,0.000791233,0.0007912331,0.0007912331
10224010,109,1,0.0011162056,0.17595232,0.0011162058,0.0011162057,0.0011162062,0.0011162052,0.001116206,0.001116206,0.0011162065,0.001116206,0.0011162052,0.44357726,0.0011162064,0.3659598,0.0011162058,0.0011162052
10440566,109,1,0.0011364312,0.47227222,0.0011364303,0.0011364308,0.0011364304,0.0011364305,0.0011364305,0.0011364308,0.0011364304,0.0011364304,0.0011364316,0.51181775,0.0011364311,0.0011364308,0.0011364308,0.0011364305
10457842,109,1,0.0009766297,0.0009766293,0.0009766292,0.0009766291,0.0009766291,0.0009766292,0.0009766292,0.20794879,0.0009766291,0.000976629,0.0009766291,0.7783784,0.0009766298,0.0009766293,0.0009766291,0.0009766297
10574095,109,1,0.0015245797,0.001524581,0.0015245808,0.0015245804,0.0015245801,0.0015245806,0.0015245801,0.0015245795,0.0015245801,0.0015245797,0.0015245803,0.6727106,0.18714386,0.12032604,0.0015245803,0.0015245798
10599890,109,1,0.0008118055,0.09829793,0.00081180537,0.0008118056,0.0008118055,0.06879687,0.00081180566,0.0008118056,0.0008118056,0.0956004,0.047903817,0.6804711,0.00081180607,0.0008118056,0.0008118058,0.0008118055
10620568,109,1,0.0008117753,0.0008117752,0.0008117751,0.0008117753,0.0008117753,0.34190056,0.000811775,0.0008117752,0.0008117748,0.0008117754,0.0008117758,0.49040055,0.1571459,0.0008117753,0.0008117753,0.0008117757
10652180,109,1,0.0008929473,0.000892948,0.00089294784,0.0008929481,0.0008929476,0.000892948,0.00089294824,0.0008929476,0.0008929475,0.00089294795,0.0008929476,0.6606756,0.0008929476,0.32682315,0.0008929473,0.0008929471
10742226,109,1,0.0005482691,0.000548269,0.00054826884,0.00054826896,0.00054826896,0.0005482691,0.000548269,0.4470354,0.00054826896,0.00054826896,0.000548269,0.5452888,0.000548269,0.0005482692,0.00054826896,0.00054826896
10769755,109,1,0.00083341624,0.0008334166,0.0008334161,0.00083341624,0.00083341624,0.33979088,0.0008334166,0.0008334164,0.00083341624,0.0008334164,0.00083341653,0.6485413,0.00083341624,0.0008334163,0.0008334161,0.0008334163
10966386,109,1,0.0010965759,0.001096575,0.0010965752,0.0010965754,0.0010965754,0.508,0.0010965755,0.0010965758,0.0010965754,0.0010965756,0.0010965752,0.4766479,0.0010965755,0.0010965758,0.0010965755,0.0010965752
12144770,109,1,0.00096157705,0.00096157787,0.00096157717,0.0009615773,0.0009615774,0.00096157717,0.0009615775,0.0009615775,0.00096157705,0.0009615773,0.00096157717,0.98557633,0.0009615774,0.00096157705,0.00096157717,0.00096157705
12211279,109,1,0.0005123423,0.00051234226,0.0005123422,0.0005123422,0.00051234214,0.00051234243,0.00051234214,0.00051234214,0.00051234214,0.0005123425,0.0005123421,0.7384034,0.25442386,0.0005123421,0.000512342,0.0005123421
12218656,109,1,0.0010247756,0.13320246,0.0010247761,0.0010247757,0.0010247763,0.0010247761,0.0010247761,0.0010247756,0.0010247753,0.02579355,0.19979869,0.44689322,0.18303956,0.0010247758,0.0010247753,0.0010247764
12374402,109,1,0.000992109,0.000992109,0.0009921091,0.0009921092,0.0009921094,0.0009921091,0.0009921092,0.0009921092,0.0009921093,0.0009921092,0.0009921092,0.9851184,0.0009921091,0.000992109,0.000992109,0.000992109
12454166,109,1,0.000664965,0.00066496455,0.00066496443,0.00066496467,0.00066496455,0.00066496484,0.00066496467,0.0006649646,0.00066496443,0.00066496467,0.000664965,0.7151889,0.0006649651,0.27550164,0.0006649644,0.00066496455
12495014,109,1,0.0011161502,0.0011161501,0.48067242,0.0011161503,0.0011161505,0.0011161501,0.0011161502,0.0011161506,0.0011161503,0.0011161505,0.0011161509,0.5037015,0.00111615,0.0011161501,0.0011161498,0.0011161494
1669719,111,2,0.0010593808,0.0010593807,0.0010593805,0.0010593806,0.0010593804,0.0010593805,0.0010593818,0.0010593804,0.0010593802,0.0010593805,0.0010593805,0.0010593801,0.9841093,0.0010593806,0.0010593804,0.0010593804
7774117,111,2,0.017797822,0.0006377847,0.0006377851,0.0006377848,0.0006377847,0.0006377847,0.0006377849,0.0006377847,0.0006377847,0.0006377848,0.0006377849,0.0006377847,0.9732732,0.000637785,0.0006377848,0.0006377848
7856030,111,2,0.40814438,0.0013889845,0.0013889839,0.0013889846,0.0013889845,0.0013889846,0.001388985,0.0013889857,0.0013889845,0.0013889847,0.0013889854,0.0013889843,0.45141757,0.12238134,0.0013889839,0.0013889843
7913756,111,2,0.0005952536,0.0005952533,0.00059525337,0.00059525337,0.00059525337,0.00059525337,0.00059525337,0.0005952533,0.0005952533,0.0005952534,0.0005952534,0.0005952533,0.9910712,0.0005952534,0.00059525337,0.00059525337
7927332,111,2,0.0006720978,0.00067209656,0.0006720964,0.0006720966,0.00067209656,0.00067209656,0.0006720966,0.0006720965,0.0006720963,0.00067209674,0.25456008,0.0006720963,0.73603064,0.00067209697,0.0006720965,0.0006720965
7991124,111,2,0.15607601,0.00091916864,0.00091916864,0.0009191685,0.0009191683,0.0009191684,0.0009191682,0.0009191684,0.00091916806,0.0009191684,0.12147458,0.0009191684,0.7105002,0.00091916864,0.0009191683,0.0009191684
8137126,111,2,0.28148255,0.0010966357,0.0010966359,0.0010966354,0.0010966349,0.0010966364,0.001096636,0.0010966377,0.0010966359,0.0010966357,0.0010966356,0.0010966369,0.7031646,0.0010966358,0.0010966354,0.0010966354
8137132,111,2,0.016051672,0.0005734496,0.00057344965,0.00057344977,0.00057344994,0.00057344965,0.00057344965,0.0005734496,0.0005734496,0.00057344977,0.00057344954,0.00057344954,0.97592,0.0005734505,0.0005734496,0.00057344977
8618678,111,2,0.9791652,0.0013889852,0.0013889875,0.0013889876,0.0013889874,0.0013889874,0.0013889872,0.0013889882,0.0013889857,0.0013889965,0.0013889862,0.0013889855,0.0013889859,0.0013889862,0.0013889888,0.0013889857
8657630,111,2,0.33963346,0.0020163564,0.0020163567,0.002016356,0.0020163557,0.0020163564,0.0020163574,0.0020163562,0.002016357,0.002016356,0.0020163571,0.0020163595,0.4912565,0.14289746,0.0020163567,0.0020163564
8797471,111,2,0.9199267,0.0009192074,0.0009192072,0.0009192073,0.0009192072,0.067204386,0.0009192074,0.0009192073,0.0009192072,0.0009192077,0.0009192075,0.0009192073,0.0009192077,0.0009192077,0.0009192075,0.0009192073
8937783,111,2,0.34944978,0.00071028824,0.000710288,0.00071028824,0.0007102882,0.0007102879,0.00071028806,0.0007102886,0.00071028806,0.0007102885,0.03670029,0.000710288,0.4663144,0.13901216,0.00071028806,0.00071028783
9128415,111,2,0.13256918,0.0005342159,0.000534216,0.000534216,0.00053421594,0.00053421594,0.00053421594,0.000534216,0.0005342159,0.000534216,0.000534216,0.0005342159,0.85995173,0.00053421606,0.0005342159,0.00053421594
9239743,111,2,0.43813837,0.0008803538,0.00088035455,0.0008803543,0.000880354,0.0008803539,0.0008803543,0.0008803538,0.0008803538,0.0008803539,0.0008803538,0.0008803538,0.54953665,0.0008803539,0.0008803538,0.00088035426
9629853,111,2,0.8418797,0.0014205,0.0014205,0.0014205003,0.0014204999,0.0014205,0.0014205,0.0014205006,0.0014205,0.0014205002,0.0014205019,0.0014205,0.13823327,0.0014205006,0.0014205,0.0014205
9681800,111,2,0.00080134085,0.0008013402,0.00080134074,0.00080134114,0.00080134074,0.00080134074,0.0008013407,0.00080134097,0.0008013402,0.0008013415,0.00080134056,0.0008013404,0.9879799,0.00080134085,0.00080134114,0.00080134027
9789072,111,2,0.98991865,0.00067208905,0.0006720891,0.0006720891,0.00067208905,0.00067208934,0.00067208905,0.0006720893,0.00067208905,0.0006720891,0.00067208934,0.0006720891,0.00067208946,0.0006720891,0.0006720891,0.00067208934
9864731,111,2,0.5422385,0.00084466115,0.00084466144,0.00084466155,0.00084466167,0.00084466126,0.0008446613,0.000844662,0.0008446613,0.00084466196,0.00084466184,0.0008446613,0.4459363,0.0008446617,0.0008446613,0.0008446613
10360778,111,2,0.51431084,0.0016026595,0.0016026598,0.00160266,0.0016026597,0.0016026592,0.00160266,0.0016026598,0.0016026592,0.0016026598,0.0016026603,0.0016026592,0.40229806,0.0016026597,0.0016026592,0.06255655
10412591,111,2,0.16939157,0.0008013681,0.0008013682,0.0008013679,0.00080136774,0.0008013679,0.0008013682,0.18725605,0.0008013681,0.0008013682,0.0008013679,0.00080136745,0.63293463,0.0008013679,0.0008013682,0.0008013678
10932276,111,2,0.24903934,0.0005531567,0.00055315654,0.0005531565,0.00055315654,0.00055315637,0.0005531567,0.0005531565,0.00055315666,0.0005531565,0.0005531568,0.00055315637,0.48157522,0.2621944,0.00055315654,0.0005531565
12222676,111,2,0.46387058,0.0008804078,0.0008804078,0.0008804081,0.0008804077,0.0008804077,0.0008804081,0.00088040734,0.000880408,0.0008804077,0.00088040787,0.00088040705,0.5238037,0.00088040746,0.00088040734,0.0008804082
12420099,111,2,0.60627675,0.00085627934,0.020306626,0.0008562792,0.00085627945,0.00085627916,0.0008562792,0.00085627934,0.00085627905,0.00085627945,0.00085627974,0.048396025,0.116820015,0.19878149,0.00085627957,0.00085627934
12464332,111,2,0.98535043,0.0009766411,0.000976641,0.000976641,0.0009766408,0.0009766406,0.0009766406,0.0009766411,0.0009766407,0.000976641,0.0009766453,0.0009766414,0.0009766411,0.0009766406,0.0009766407,0.0009766407
7866403,114,3,0.103972346,0.0008013727,0.00080137263,0.09150822,0.0008013727,0.00080137234,0.00080137234,0.0008013729,0.0008013722,0.0008013727,0.00080137263,0.0008013722,0.0008013727,0.7941016,0.0008013729,0.0008013727
7903889,114,3,0.0011793063,0.0011793053,0.0011793057,0.0011793053,0.0011793058,0.0011793054,0.0011793053,0.0011793053,0.0011793053,0.0011793057,0.0011793054,0.001179305,0.0011793063,0.9823104,0.001179306,0.0011793048
