DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40
8042410,108,0,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.98626614,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134,0.000352134
8132718,108,0,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.9891659,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532,0.00027778532
8673465,108,0,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.00028090726,0.98904455,0.00028090726,0.00028090726,0.00028090726
8707050,108,0,0.00043862275,0.00043862275,0.00043862275,0.28792432,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.69540805,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275,0.00043862275
9346876,108,0,0.000304903,0.000304903,0.000304903,0.000304903,0.25684184,0.44432864,0.000304903,0.000304903,0.000304903,0.2875475,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903,0.000304903
9352931,108,0,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.00030864775,0.9879628
9591694,108,0,0.000284096,0.000284096,0.000284096,0.9889197,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096,0.000284096
10051610,108,0,0.00058146333,0.00058146333,0.00058146333,0.1714038,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.35018602,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.45689595,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333,0.00058146333
10087618,108,0,0.000757605,0.000757605,0.000757605,0.15019484,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.000757605,0.821016,0.000757605,0.000757605,0.000757605
10100328,108,0,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.17010121,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.052281287,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.3031477,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.0003623528,0.23037332,0.23141392,0.0003623528,0.0003623528
10320929,108,0,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.9792543,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687,0.00053192687
10531012,108,0,0.0002907091,0.0002907091,0.0002907091,0.23105836,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.75789416,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091,0.0002907091
