DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46
8042410,108,0,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.98517853,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102,0.00032940102
8132718,108,0,0.00023127529,0.98959404,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529,0.00023127529
8673465,108,0,0.00024705622,0.00024705622,0.21303183,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.02060311,0.00024705622,0.7396362,0.00024705622,0.00024705622,0.00024705622,0.016353186,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622,0.00024705622
8707050,108,0,0.0003748321,0.0003748321,0.9831319,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321,0.0003748321
9175625,108,0,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.98888385,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606,0.00024704606
9245791,108,0,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.9777653,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416,0.00049409416
9346876,108,0,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.98849094,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665,0.0002557665
9352931,108,0,0.0002751935,0.0002751935,0.9876179,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935,0.0002751935
9591694,108,0,0.00023376585,0.00023376585,0.9894819,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585,0.00023376585
10100328,108,0,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.9862216,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997,0.0003061997
10531012,108,0,0.00024155751,0.00024155751,0.33284792,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.65652364,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751,0.00024155751
10700148,108,0,0.00065880985,0.00065880985,0.50424236,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.113102645,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.2346449,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.00065880985,0.12033902,0.00065880985,0.00065880985
10725388,108,0,0.0002363208,0.0002363208,0.23691003,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.38990235,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.0002363208,0.3630255,0.0002363208
10969025,108,0,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.9860254,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795,0.00031057795
