DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44
8042410,108,0,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.00032010712,0.9862354,0.00032010712,0.00032010712,0.00032010712
8132718,108,0,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.989141,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966,0.00025252966
8673465,108,0,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.9890191,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804,0.00025536804
8707050,108,0,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.98285407,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171,0.00039874171
9346876,108,0,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.0002771722,0.98808163,0.0002771722,0.0002771722
9352931,108,0,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.0002805922,0.9879345,0.0002805922
9591694,108,0,0.00025826995,0.00025826995,0.00025826995,0.98889405,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995,0.00025826995
10051610,108,0,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.052453056,0.00052858103,0.00052858103,0.00052858103,0.21224126,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.71363384,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103,0.00052858103
10087618,108,0,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.12803587,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.42938894,0.41433612,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966,0.00068874966
10100328,108,0,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.33138448,0.09679876,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.2943407,0.0003294052,0.0003294052,0.05420992,0.0003294052,0.0003294052,0.0003294052,0.0003294052,0.21041909,0.0003294052,0.0003294052,0.0003294052,0.0003294052
