DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31
8042410,108,0,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.0004543524,0.98636943
8132718,108,0,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.98924685,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475,0.0003584475
8673465,108,0,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.9891264,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248,0.00036246248
8707050,108,0,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.98302174,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559,0.0005659559
9346876,108,0,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.988198,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042,0.00039341042
9352931,108,0,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.39225313,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.59619725,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244,0.00039827244
9591694,108,0,0.0003665783,0.0003665783,0.0003665783,0.989003,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783,0.0003665783
10051610,108,0,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.393533,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.00075025886,0.5847093,0.00075025886,0.00075025886,0.00075025886,0.00075025886
10087618,108,0,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.970674,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557,0.000977557
10100328,108,0,0.00046751887,0.00046751887,0.98597485,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887,0.00046751887
10320929,108,0,0.00068636215,0.00068636215,0.00068636215,0.9794097,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215,0.00068636215
10531012,108,0,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.98874706,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594,0.00037510594
10725388,108,0,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.48386773,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.5058518,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733,0.00035450733
10806067,108,0,0.0004032537,0.0004032537,0.29662365,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.6916818,0.0004032537,0.0004032537,0.0004032537,0.0004032537,0.0004032537
10946305,108,0,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.98387,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709,0.0005376709
