TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,615,mutation,0.030758932
0,Topic_1,2,346,beta,0.028714482
0,Topic_1,3,727,alzheimers,0.018161474
0,Topic_1,4,569,disease,0.017218232
0,Topic_1,5,713,carrying,0.015891401
0,Topic_1,6,587,mouse,0.01589139
0,Topic_1,7,160,construct,0.01582891
0,Topic_1,8,104,result,0.01539391
0,Topic_1,9,848,deposition,0.015266681
0,Topic_1,10,545,effect,0.012495512
0,Topic_1,11,56,activity,0.0118693225
0,Topic_1,12,239,increase,0.010419344
0,Topic_1,13,889,presenilin,0.010360488
0,Topic_1,14,384,total,0.010106104
0,Topic_1,15,151,two,0.010062018
0,Topic_1,16,148,study,0.009185618
0,Topic_1,17,230,either,0.009092738
0,Topic_1,18,850,head,0.0090926755
0,Topic_1,19,814,ir,0.009092549
0,Topic_1,20,798,occurs,0.009092547
1,Topic_2,1,346,beta,0.027687978
1,Topic_2,2,57,affinity,0.027686521
1,Topic_2,3,60,binding,0.023083566
1,Topic_2,4,615,mutation,0.023083093
1,Topic_2,5,854,ad,0.023082808
1,Topic_2,6,83,involved,0.01847801
1,Topic_2,7,53,using,0.015536326
1,Topic_2,8,74,fluorescent,0.013873724
1,Topic_2,9,65,cytoplasm,0.013873724
1,Topic_2,10,72,fibroblast,0.013873724
1,Topic_2,11,102,relative,0.013873724
1,Topic_2,12,93,new,0.013873722
1,Topic_2,13,109,surface,0.013873142
1,Topic_2,14,889,presenilin,0.01387303
1,Topic_2,15,727,alzheimers,0.013872715
1,Topic_2,16,657,pathogenesis,0.013872627
1,Topic_2,17,569,disease,0.013871969
1,Topic_2,18,73,fluorescence,0.013869468
1,Topic_2,19,80,imaging,0.013869468
1,Topic_2,20,91,model,0.013869468
2,Topic_3,1,880,shh,0.0475109
2,Topic_3,2,878,limb,0.025251323
2,Topic_3,3,132,interaction,0.020828057
2,Topic_3,4,265,coli,0.020744698
2,Topic_3,5,151,two,0.020663803
2,Topic_3,6,252,signal,0.016436469
2,Topic_3,7,864,posterior,0.016404357
2,Topic_3,8,56,activity,0.01607489
2,Topic_3,9,884,mesenchyme,0.01407834
2,Topic_3,10,261,acid,0.011721705
2,Topic_3,11,774,zone,0.0116344355
2,Topic_3,12,74,fluorescent,0.009989549
2,Topic_3,13,725,pattern,0.009404606
2,Topic_3,14,124,demonstrate,0.009404606
2,Topic_3,15,318,similar,0.0094045885
2,Topic_3,16,790,drosophila,0.009404528
2,Topic_3,17,126,direct,0.009404095
2,Topic_3,18,131,however,0.009403984
2,Topic_3,19,272,specie,0.009402963
2,Topic_3,20,299,source,0.0091446815
3,Topic_4,1,879,neural,0.0011223343
3,Topic_4,2,878,limb,0.0011223343
3,Topic_4,3,877,hedgehog,0.0011223343
3,Topic_4,4,876,ectopic,0.0011223343
3,Topic_4,5,875,bud,0.0011223343
3,Topic_4,6,874,vertebrate,0.0011223343
3,Topic_4,7,873,stress,0.0011223343
3,Topic_4,8,872,damage,0.0011223343
3,Topic_4,9,871,bax,0.0011223343
3,Topic_4,10,870,apoptotic,0.0011223343
3,Topic_4,11,869,skin,0.0011223343
3,Topic_4,12,868,maintain,0.0011223343
3,Topic_4,13,867,ovarian,0.0011223343
3,Topic_4,14,866,nucleoside,0.0011223343
3,Topic_4,15,865,nodal,0.0011223343
3,Topic_4,16,864,posterior,0.0011223343
3,Topic_4,17,15,early,0.0011223343
3,Topic_4,18,14,distribution,0.0011223343
3,Topic_4,19,13,differentiation,0.0011223343
3,Topic_4,20,12,development,0.0011223343
4,Topic_5,1,735,carcinoma,0.10491438
4,Topic_5,2,190,level,0.078542165
4,Topic_5,3,17,expression,0.06934986
4,Topic_5,4,52,tumor,0.06293986
4,Topic_5,5,466,stage,0.043180697
4,Topic_5,6,547,mrna,0.04213318
4,Topic_5,7,605,p,0.03345731
