DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64
8132718,108,0,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.9898512,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257,0.00016109257
8673465,108,0,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.98918253,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601,0.00017170601
8707050,108,0,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.13985421,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.38858083,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.45513037,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998,0.00026941998
9175625,108,0,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.9884189,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723,0.00018382723
9245791,108,0,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.9814265,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747,0.00029481747
9591694,108,0,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.32687834,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.42232567,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.24065568,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565,0.00016623565
10051610,108,0,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.97538996,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516,0.00039063516
10087618,108,0,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.39287132,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.28056702,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.29677442,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315,0.000488315
10100328,108,0,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.9855234,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876,0.0002297876
10320929,108,0,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.24425869,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.7351287,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158,0.00033246158
