Topic,Documents
Topic_1,5
Topic_10,7
Topic_11,4
Topic_12,3
Topic_13,3
Topic_14,10
Topic_15,5
Topic_16,6
Topic_17,13
Topic_18,5
Topic_19,1
Topic_2,14
Topic_20,5
Topic_21,3
Topic_22,15
Topic_23,3
Topic_24,4
Topic_25,3
Topic_26,11
Topic_27,3
Topic_28,4
Topic_29,3
Topic_3,4
Topic_30,2
Topic_31,5
Topic_32,7
Topic_33,4
Topic_34,2
Topic_35,1
Topic_36,2
Topic_37,5
Topic_38,4
Topic_39,3
Topic_4,4
Topic_40,5
Topic_41,5
Topic_42,3
Topic_43,3
Topic_44,6
Topic_45,5
Topic_47,10
Topic_48,1
Topic_49,5
Topic_5,6
Topic_50,3
Topic_51,1
Topic_6,1
Topic_7,5
Topic_8,3
Topic_9,5
