Topic,Documents
Topic_1,2
Topic_10,4
Topic_11,1
Topic_12,2
Topic_13,2
Topic_14,11
Topic_15,1
Topic_16,4
Topic_17,4
Topic_18,5
Topic_19,2
Topic_2,9
Topic_20,3
Topic_22,1
Topic_23,4
Topic_24,7
Topic_26,8
Topic_27,1
Topic_28,2
Topic_29,2
Topic_3,2
Topic_30,8
Topic_31,2
Topic_32,4
Topic_33,5
Topic_34,2
Topic_36,4
Topic_37,2
Topic_38,2
Topic_39,3
Topic_40,2
Topic_41,2
Topic_42,3
Topic_43,3
Topic_44,3
Topic_45,3
Topic_46,6
Topic_47,3
Topic_48,3
Topic_49,4
Topic_5,2
Topic_50,8
Topic_51,2
Topic_52,4
Topic_53,3
Topic_54,2
Topic_55,1
Topic_56,5
Topic_57,3
Topic_58,5
Topic_59,2
Topic_6,2
Topic_60,2
Topic_61,2
Topic_62,2
Topic_63,3
Topic_64,3
Topic_66,3
Topic_67,2
Topic_68,2
Topic_69,3
Topic_7,1
Topic_70,3
Topic_71,2
Topic_72,3
Topic_74,3
Topic_75,4
Topic_8,12
Topic_9,10
