DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46
8042410,108,0,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.9858222,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782,0.0003150782
8673465,108,0,0.00024704557,0.98888445,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557,0.00024704557
9175625,108,0,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.38683903,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.60089755,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456,0.00027872456
9245791,108,0,0.0005055849,0.97724783,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849,0.0005055849
9346876,108,0,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.98821396,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726,0.00026192726
9352931,108,0,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.6436662,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.34452498,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126,0.00026840126
10051610,108,0,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.9767074,0.00051761145,0.00051761145,0.00051761145,0.00051761145,0.00051761145
10087618,108,0,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.0007496427,0.966266,0.0007496427,0.0007496427,0.0007496427
10320929,108,0,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.9791847,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488,0.0004625488
10700148,108,0,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.38230383,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.59112436,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925,0.0006038925
