Topic,Documents
Topic_1,5
Topic_10,2
Topic_12,3
Topic_13,3
Topic_14,1
Topic_15,1
Topic_17,6
Topic_18,3
Topic_19,3
Topic_2,1
Topic_20,1
Topic_22,4
Topic_23,3
Topic_24,3
Topic_26,3
Topic_27,1
Topic_29,3
Topic_3,5
Topic_30,1
Topic_31,5
Topic_32,1
Topic_33,3
Topic_34,2
Topic_35,7
Topic_36,5
Topic_37,4
Topic_38,9
Topic_39,2
Topic_4,3
Topic_40,3
Topic_41,1
Topic_42,3
Topic_43,2
Topic_44,1
Topic_45,4
Topic_46,1
Topic_48,1
Topic_49,9
Topic_50,1
Topic_51,2
Topic_52,2
Topic_53,3
Topic_54,3
Topic_55,1
Topic_56,3
Topic_57,5
Topic_58,4
Topic_59,6
Topic_6,2
Topic_60,4
Topic_61,5
Topic_62,3
Topic_63,2
Topic_64,2
Topic_65,2
Topic_66,8
Topic_67,5
Topic_68,5
Topic_69,1
Topic_7,4
Topic_70,8
Topic_72,2
Topic_73,3
Topic_74,1
Topic_75,4
Topic_76,3
Topic_77,2
Topic_78,4
Topic_79,7
Topic_8,2
Topic_80,1
Topic_82,5
Topic_83,4
Topic_9,3
