DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77
8042410,108,0,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.9850462,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143,0.00019678143
8132718,108,0,0.00013816566,0.9895009,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566,0.00013816566
8673465,108,0,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.9309316,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.05800073,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407,0.00014758407
8707050,108,0,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.32385352,0.00022392206,0.00022392206,0.65935415,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206,0.00022392206
9175625,108,0,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.9887847,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571,0.00014758571
9245791,108,0,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.97756886,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623,0.0002951623
9346876,108,0,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.5242459,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.2831333,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.00015279798,0.18131457,0.00015279798
9352931,108,0,0.00016440125,0.00016440125,0.7984425,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.06824878,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.1211447,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125,0.00016440125
9591694,108,0,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.98938787,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846,0.00013964846
10100328,108,0,0.0001829241,0.0001829241,0.98609966,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241,0.0001829241
