TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,226,assay,0.02337636
0,Topic_1,2,510,cancer,0.023362646
0,Topic_1,3,805,breast,0.020486617
0,Topic_1,4,477,pcr,0.020227002
0,Topic_1,5,499,sample,0.016587975
0,Topic_1,6,330,growth,0.016023144
0,Topic_1,7,355,human,0.014643926
0,Topic_1,8,52,tumor,0.014574422
0,Topic_1,9,27,method,0.013800787
0,Topic_1,10,432,probe,0.011689389
0,Topic_1,11,814,ir,0.011355946
0,Topic_1,12,104,result,0.010226847
0,Topic_1,13,472,fluorogenic,0.010208605
0,Topic_1,14,143,receptor,0.0089376895
0,Topic_1,15,807,insulin,0.008756036
0,Topic_1,16,280,detection,0.008753508
0,Topic_1,17,467,amplification,0.00740808
0,Topic_1,18,281,dna,0.007108033
0,Topic_1,19,479,polymerase,0.0069827186
0,Topic_1,20,475,nuclease,0.00692124
1,Topic_2,1,854,ad,0.043024175
1,Topic_2,2,615,mutation,0.031419337
1,Topic_2,3,569,disease,0.030957589
1,Topic_2,4,534,allele,0.022125874
1,Topic_2,5,849,epsilon,0.018500319
1,Topic_2,6,727,alzheimers,0.015934275
1,Topic_2,7,539,polymorphism,0.013832427
1,Topic_2,8,605,p,0.0134042045
1,Topic_2,9,531,risk,0.0126086
1,Topic_2,10,148,study,0.012501825
1,Topic_2,11,643,age,0.012456274
1,Topic_2,12,151,two,0.012278591
1,Topic_2,13,644,case,0.011245138
1,Topic_2,14,671,familial,0.010655606
1,Topic_2,15,164,factor,0.010604307
1,Topic_2,16,401,association,0.010504844
1,Topic_2,17,851,apoe,0.01032854
1,Topic_2,18,520,patient,0.010292367
1,Topic_2,19,346,beta,0.0102732945
1,Topic_2,20,355,human,0.009092609
2,Topic_3,1,880,shh,0.026743691
2,Topic_3,2,17,expression,0.020767031
2,Topic_3,3,877,hedgehog,0.017890994
2,Topic_3,4,132,interaction,0.01600715
2,Topic_3,5,143,receptor,0.0154937655
2,Topic_3,6,881,sonic,0.014541873
2,Topic_3,7,92,mutant,0.012140269
2,Topic_3,8,16,expressed,0.01042102
2,Topic_3,9,253,signaling,0.01037297
2,Topic_3,10,12,development,0.009807418
2,Topic_3,11,74,fluorescent,0.009235693
2,Topic_3,12,73,fluorescence,0.00866417
2,Topic_3,13,252,signal,0.0086110635
2,Topic_3,14,878,limb,0.008411537
2,Topic_3,15,326,domain,0.008400703
2,Topic_3,16,56,activity,0.008347866
2,Topic_3,17,166,fret,0.008131835
