DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27
8042410,108,0,0.00052168407,0.00052168407,0.00052168407,0.986435,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407,0.00052168407
8132718,108,0,0.00039403775,0.29168424,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.6984642,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775,0.00039403775
8707050,108,0,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.9833962,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086,0.0006386086
9175625,108,0,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.32193866,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.6677718,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654,0.0004115654
9245791,108,0,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.97906506,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327,0.00080519327
9346876,108,0,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.33458343,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.65384126,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276,0.00046299276
9352931,108,0,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.00045170705,0.9882555,0.00045170705,0.00045170705,0.00045170705,0.00045170705
9591694,108,0,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.25395423,0.7350214,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505,0.0004409505
10051610,108,0,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.00086135685,0.97760475,0.00086135685,0.00086135685,0.00086135685
10087618,108,0,0.0011575222,0.10967082,0.0011575222,0.0011575222,0.0011575222,0.0011575222,0.13145213,0.0011575222,0.0011575222,0.0011575222,0.12706183,0.1459812,0.0011575222,0.0011575222,0.0011575222,0.0011575222,0.0011575222,0.0011575222,0.0011575222,0.3514908,0.0011575222,0.0011575222,0.0011575222,0.11003535,0.0011575222,0.0011575222,0.0011575222
10100328,108,0,0.00050053804,0.00050053804,0.00050053804,0.7680214,0.00050053804,0.00050053804,0.2194642,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804,0.00050053804
10320929,108,0,0.00080517895,0.9790654,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895,0.00080517895
10531012,108,0,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.07643286,0.00040703893,0.00040703893,0.61316013,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.30063775,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893,0.00040703893
10700148,108,0,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.3226091,0.0010893982,0.16824125,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.48300415,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982,0.0010893982
10806067,108,0,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.3478124,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.6414197,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995,0.0004306995
10946305,108,0,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.9842124,0.0006072162,0.0006072162,0.0006072162,0.0006072162,0.0006072162
10969025,108,0,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.27840194,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.0005447205,0.7079798,0.0005447205,0.0005447205,0.0005447205,0.0005447205
11950889,108,0,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.9907395,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448,0.00035614448
12297500,108,0,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.98964435,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611,0.0003982611
12417022,108,0,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.54502195,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.4409469,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157,0.0005612157
12496124,108,0,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.9803467,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974,0.0007558974
