Topic,Documents
Topic_1,2
Topic_10,2
Topic_11,1
Topic_12,3
Topic_13,4
Topic_14,7
Topic_15,2
Topic_16,5
Topic_17,3
Topic_18,3
Topic_19,6
Topic_2,15
Topic_20,2
Topic_21,3
Topic_22,1
Topic_23,4
Topic_24,5
Topic_26,9
Topic_27,10
Topic_28,2
Topic_29,2
Topic_3,2
Topic_30,5
Topic_31,1
Topic_32,6
Topic_33,6
Topic_34,3
Topic_35,1
Topic_36,6
Topic_37,5
Topic_38,5
Topic_39,4
Topic_4,3
Topic_40,2
Topic_41,2
Topic_42,5
Topic_43,1
Topic_45,3
Topic_46,2
Topic_47,5
Topic_48,6
Topic_49,2
Topic_5,2
Topic_50,10
Topic_51,3
Topic_52,7
Topic_53,5
Topic_54,7
Topic_6,4
Topic_8,15
Topic_9,21
