DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67
8042410,108,0,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.5408645,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.18189068,0.00021632506,0.00021632506,0.12736075,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.1106664,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.025805794,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506,0.00021632506
8673465,108,0,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.039487556,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.9494879,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273,0.00016961273
9175625,108,0,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.9873716,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518,0.00019135518
9245791,108,0,0.00034712022,0.54927933,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.42815682,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022,0.00034712022
9346876,108,0,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.48879847,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.4528875,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.04680406,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524,0.00017984524
9352931,108,0,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.98783994,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884,0.00018426884
10051610,108,0,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.00035537218,0.9765454,0.00035537218,0.00035537218,0.00035537218
10087618,108,0,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.6569019,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.30964395,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774,0.00051468774
10320929,108,0,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.97903854,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494,0.00031757494
10700148,108,0,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.97263587,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932,0.00041459932
