DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54
8042410,108,0,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.986176,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332,0.0002608332
8132718,108,0,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.98955876,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192,0.00019701192
8707050,108,0,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.4666382,0.0003192993,0.0003192993,0.0003192993,0.51675755,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993,0.0003192993
9175625,108,0,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.7980791,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.19122149,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038,0.00020577038
9245791,108,0,0.0004025876,0.0004025876,0.866228,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.112835504,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876,0.0004025876
9346876,108,0,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.00023148843,0.9877311
9352931,108,0,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.93127406,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.056982625,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619,0.00022584619
9591694,108,0,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.25817144,0.00022046722,0.00022046722,0.73036474,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722,0.00022046722
10051610,108,0,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.9771732,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837,0.00043067837
10087618,108,0,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.9693281,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155,0.0005787155
