DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70
8042410,108,0,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.98611933,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384,0.00020121384
8132718,108,0,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.9895147,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273,0.00015198273
8707050,108,0,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.9830044,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083,0.0002463083
9175625,108,0,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.9890492,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704,0.00015873704
9245791,108,0,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.97857034,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715,0.0003105715
9346876,108,0,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.9876788,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832,0.00017857832
9352931,108,0,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.9879807,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001,0.00017422001
9591694,108,0,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.1250541,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.8633823,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468,0.00017007468
10051610,108,0,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.97707516,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402,0.0003322402
10087618,108,0,0.0004464698,0.0004464698,0.0004464698,0.3047065,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.32796195,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.17504647,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.0004464698,0.16281743,0.0004464698,0.0004464698
