DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54
8042410,108,0,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.9851298,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387,0.00028059387
8132718,108,0,0.00019701185,0.9895595,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185,0.00019701185
8673465,108,0,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.98884743,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137,0.00021044137
8707050,108,0,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.98307586,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868,0.00031929868
9175625,108,0,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.9888472,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503,0.00021044503
9245791,108,0,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.97769254,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956,0.00042088956
9346876,108,0,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.98845315,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343,0.00021787343
9352931,108,0,0.00023442355,0.00023442355,0.9875768,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355,0.00023442355
9591694,108,0,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.52305573,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.4665894,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595,0.00019913595
10100328,108,0,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.279985,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.7064521,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816,0.00026083816
